NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
201501011600; 42005.66666667;  5.122;  0.084;    297;  5.261;  4.936;    1; 25.787;  0.222;    297; 26.118; 25.411;    1 
201501011700; 42005.70833333;  5.168;  0.060;    297;  5.308;  5.075;    1; 25.787;  0.154;    297; 26.316; 25.707;    1 
201501011800; 42005.75000000;  5.261;  0.032;    296;  5.308;  5.215;    1; 26.162;  0.059;    296; 26.279; 25.957;    1 
201501011900; 42005.79166667;  5.215;  0.032;    297;  5.261;  5.122;    1; 25.993;  0.051;    297; 26.111; 25.913;    1 
201501012000; 42005.83333333;  5.075;  0.053;    297;  5.215;  4.982;    1; 25.330;  0.192;    297; 25.985; 25.214;    1 
201501012100; 42005.87500000;  5.122;  0.035;    297;  5.168;  5.029;    1; 25.581;  0.118;    297; 25.860; 25.294;    1 
201501012200; 42005.91666667;  5.168;  0.028;    297;  5.215;  5.122;    1; 25.868;  0.056;    297; 26.030; 25.751;    1 
201501012300; 42005.95833333;  5.122;  0.070;    296;  5.215;  4.936;    1; 25.787;  0.099;    296; 25.941; 25.492;    1 
201501020000; 42006.00000000;  5.029;  0.052;    297;  5.168;  4.936;    1; 25.698;  0.120;    297; 25.941; 25.492;    1 
201501020100; 42006.04166667;  5.308;  0.095;    297;  5.354;  5.075;    1; 26.286;  0.236;    297; 26.484; 25.868;    1 
201501020200; 42006.08333333;  5.354;  0.045;    297;  5.494;  5.308;    1; 26.367;  0.100;    297; 26.732; 26.286;    1 
201501020300; 42006.12500000;  5.494;  0.038;    297;  5.587;  5.401;    1; 26.700;  0.080;    297; 26.941; 26.577;    1 
201501020400; 42006.16666667;  5.634;  0.038;    296;  5.680;  5.494;    1; 26.946;  0.089;    296; 27.225; 26.866;    1 
201501020500; 42006.20833333;  5.727;  0.064;    297;  5.960;  5.587;    1; 27.149;  0.188;    297; 27.837; 27.031;    1 
201501020600; 42006.25000000;  6.007;  0.052;    297;  6.147;  5.913;    1; 28.079;  0.253;    297; 28.678; 27.799;    1 
201501020700; 42006.29166667;  6.147;  0.051;    297;  6.240;  6.053;    1; 28.678;  0.140;    297; 28.957; 28.479;    1 
201501020800; 42006.33333333;  6.287;  0.027;    297;  6.334;  6.193;    1; 29.036;  0.038;    297; 29.076; 28.917;    1 
201501020900; 42006.37500000;  6.053;  0.096;    296;  6.240;  5.960;    1; 28.518;  0.327;    296; 29.076; 28.120;    1 
201501021000; 42006.41666667;  6.053;  0.019;    297;  6.053;  6.007;    1; 28.239;  0.085;    297; 28.439; 28.120;    1 
201501021100; 42006.45833333;  6.053;  0.014;    297;  6.053;  6.007;    1; 28.439;  0.056;    297; 28.558; 28.279;    1 
201501021200; 42006.50000000;  5.960;  0.061;    297;  6.100;  5.867;    1; 28.358;  0.146;    297; 28.638; 28.198;    1 
201501021300; 42006.54166667;  6.240;  0.076;    297;  6.334;  6.053;    1; 28.957;  0.172;    297; 29.275; 28.638;    1 
201501021400; 42006.58333333;  6.380;  0.047;    297;  6.474;  6.287;    1; 29.312;  0.112;    297; 29.551; 29.076;    1 
201501021500; 42006.62500000;  6.567;  0.065;    296;  6.614;  6.380;    1; 29.862;  0.176;    296; 29.983; 29.431;    1 
201501021600; 42006.66666667;  6.567;  0.044;    297;  6.708;  6.521;    1; 29.980;  0.093;    297; 30.259; 29.745;    1 
201501021700; 42006.70833333;  6.661;  0.046;    297;  6.755;  6.567;    1; 30.221;  0.055;    297; 30.375; 30.175;    1 
201501021800; 42006.75000000;  6.567;  0.030;    297;  6.614;  6.521;    1; 30.024;  0.080;    297; 30.221; 29.904;    1 
201501021900; 42006.79166667;  6.567;  0.026;    297;  6.614;  6.521;    1; 30.024;  0.054;    297; 30.183; 29.942;    1 
201501022000; 42006.83333333;  6.474;  0.082;    296;  6.567;  6.240;    1; 29.945;  0.188;    296; 30.066; 29.434;    1 
201501022100; 42006.87500000;  6.147;  0.049;    297;  6.287;  6.053;    1; 29.276;  0.059;    297; 29.475; 29.118;    1 
201501022200; 42006.91666667;  6.053;  0.024;    297;  6.053;  5.960;    1; 29.158;  0.029;    297; 29.238; 29.078;    1 
201501022300; 42006.95833333;  5.867;  0.101;    297;  6.053;  5.680;    1; 29.039;  0.172;    297; 29.199; 28.636;    1 
201501030000; 42007.00000000;  5.587;  0.084;    296;  5.727;  5.401;    1; 27.910;  0.328;    296; 28.716; 27.420;    1 
201501030100; 42007.04166667;  5.215;  0.105;    297;  5.494;  5.122;    1; 26.720;  0.343;    297; 27.581; 26.353;    1 
201501030200; 42007.08333333;  5.494;  0.126;    297;  5.587;  5.168;    1; 27.382;  0.337;    297; 27.543; 26.478;    1 
201501030300; 42007.12500000;  5.913;  0.239;    297;  6.334;  5.401;    1; 28.597;  0.686;    297; 29.833; 27.301;    1 
201501030400; 42007.16666667;  6.380;  0.043;    297;  6.474;  6.240;    1; 29.871;  0.097;    297; 30.149; 29.712;    1 
201501030500; 42007.20833333;  6.567;  0.042;    297;  6.614;  6.427;    1; 30.259;  0.050;    297; 30.342; 30.104;    1 
201501030600; 42007.25000000;  6.404;  0.029;    296;  6.474;  6.334;    1; 29.948;  0.067;    296; 30.187; 29.869;    1 
201501030700; 42007.29166667;  6.427;  0.031;    297;  6.474;  6.334;    1; 30.028;  0.041;    297; 30.149; 29.907;    1 
201501030800; 42007.33333333;  6.334;  0.155;    297;  6.427;  5.960;    1; 29.910;  0.191;    297; 30.111; 29.479;    1 
201501030900; 42007.37500000;  5.913;  0.077;    297;  6.100;  5.773;    1; 29.442;  0.183;    297; 29.721; 28.918;    1 
201501031000; 42007.41666667;  5.680;  0.106;    297;  5.867;  5.354;    1; 28.232;  0.385;    297; 28.918; 27.135;    1 
201501031100; 42007.45833333;  5.122;  0.114;    296;  5.401;  4.936;    1; 26.353;  0.383;    296; 27.173; 25.690;    1 
201501031200; 42007.50000000;  4.750;  0.114;    297;  4.982;  4.564;    1; 24.976;  0.473;    297; 25.771; 24.233;    1 
201501031300; 42007.54166667;  4.611;  0.033;    297;  4.704;  4.564;    1; 24.186;  0.099;    297; 24.476; 24.023;    1 
201501031400; 42007.58333333;  4.796;  0.108;    297;  4.936;  4.611;    1; 24.778;  0.382;    297; 25.320; 24.233;    1 
201501031500; 42007.62500000;  4.982;  0.118;    296;  5.261;  4.843;    1; 25.492;  0.400;    296; 26.397; 25.239;    1 
201501031600; 42007.66666667;  5.634;  0.203;    297;  5.820;  5.215;    1; 27.588;  0.631;    297; 28.195; 26.360;    1 
201501031700; 42007.70833333;  5.913;  0.055;    297;  6.007;  5.773;    1; 28.397;  0.154;    297; 28.677; 28.116;    1 
201501031800; 42007.75000000;  6.053;  0.075;    297;  6.193;  5.913;    1; 28.798;  0.208;    297; 29.237; 28.558;    1 
201501031900; 42007.79166667;  6.193;  0.032;    297;  6.240;  6.147;    1; 29.395;  0.074;    297; 29.557; 29.197;    1 
201501032000; 42007.83333333;  6.193;  0.037;    297;  6.240;  6.100;    1; 29.356;  0.105;    297; 29.477; 28.360;    1 
201501032100; 42007.87500000;  6.147;  0.055;    296;  6.193;  5.960;    1; 29.358;  0.146;    296; 29.477; 28.838;    1 
201501032200; 42007.91666667;  5.773;  0.054;    297;  5.960;  5.680;    1; 28.517;  0.162;    297; 28.878; 28.195;    1 
201501032300; 42007.95833333;  5.401;  0.332;    297;  5.773;  4.843;    1; 27.377;  1.115;    297; 28.556; 25.518;    1 
201501040000; 42008.00000000;  4.750;  0.034;    297;  4.889;  4.704;    1; 25.057;  0.173;    297; 25.555; 24.813;    1 
201501040100; 42008.04166667;  4.704;  0.021;    296;  4.750;  4.657;    1; 24.720;  0.057;    296; 24.848; 24.604;    1 
201501040200; 42008.08333333;  4.704;  0.066;    297;  4.936;  4.657;    1; 24.813;  0.206;    297; 25.437; 24.685;    1 
201501040300; 42008.12500000;  4.936;  0.016;    297;  4.982;  4.889;    1; 25.483;  0.104;    297; 25.888; 25.320;    1 
201501040400; 42008.16666667;  5.308;  0.185;    297;  5.634;  4.982;    1; 26.888;  0.615;    297; 27.949; 25.852;    1 
201501040500; 42008.20833333;  5.634;  0.036;    297;  5.773;  5.587;    1; 28.071;  0.116;    297; 28.395; 27.910;    1 
201501040600; 42008.25000000;  5.867;  0.042;    297;  5.960;  5.727;    1; 28.677;  0.125;    297; 29.039; 28.355;    1 
201501040700; 42008.29166667;  5.867;  0.043;    296;  5.960;  5.820;    1; 28.838;  0.101;    296; 29.119; 28.677;    1 
201501040800; 42008.33333333;  5.820;  0.043;    297;  5.913;  5.773;    1; 28.637;  0.168;    297; 28.999; 28.396;    1 
201501040900; 42008.37500000;  5.727;  0.142;    297;  5.820;  5.354;    1; 28.195;  0.399;    297; 28.516; 27.135;    1 
201501041000; 42008.41666667;  5.308;  0.039;    297;  5.401;  5.215;    1; 26.931;  0.114;    297; 27.211; 26.726;    1 
201501041100; 42008.45833333;  5.168;  0.066;    296;  5.261;  5.075;    1; 26.434;  0.282;    296; 27.007; 26.103;    1 
201501041200; 42008.50000000;  4.936;  0.065;    297;  5.075;  4.843;    1; 25.564;  0.268;    297; 26.140; 24.708;    1 
201501041300; 42008.54166667;  4.796;  0.047;    297;  4.889;  4.750;    1; 25.148;  0.165;    297; 25.437; 24.940;    1 
201501041400; 42008.58333333;  4.704;  0.110;    297;  4.796;  4.472;    1; 24.720;  0.375;    297; 25.103; 24.091;    1 
201501041500; 42008.62500000;  4.657;  0.070;    297;  4.750;  4.472;    1; 24.476;  0.158;    297; 24.732; 24.091;    1 
201501041600; 42008.66666667;  4.796;  0.031;    296;  4.889;  4.750;    1; 24.859;  0.054;    296; 24.986; 24.697;    1 
201501041700; 42008.70833333;  5.029;  0.139;    297;  5.261;  4.796;    1; 25.537;  0.445;    297; 26.191; 24.951;    1 
201501041800; 42008.75000000;  5.261;  0.053;    297;  5.401;  5.168;    1; 26.360;  0.207;    297; 26.770; 26.118;    1 
201501041900; 42008.79166667;  5.401;  0.048;    297;  5.540;  5.308;    1; 26.974;  0.176;    297; 27.462; 26.732;    1 
201501042000; 42008.83333333;  5.540;  0.035;    297;  5.587;  5.447;    1; 27.543;  0.061;    297; 27.623; 27.343;    1 
201501042100; 42008.87500000;  5.494;  0.047;    297;  5.587;  5.401;    1; 27.339;  0.199;    297; 27.623; 26.898;    1 
201501042200; 42008.91666667;  5.145;  0.213;    172;  5.494;  4.843;    1; 26.272;  0.545;    172; 27.135; 25.726;    1 
201501042300; 42008.95833333;  4.843;  0.123;    297;  4.936;  4.472;    1; 25.600;  0.079;    297; 25.799; 25.408;    1 
201501050000; 42009.00000000;  4.611;  0.110;    297;  4.796;  4.472;    1; 25.382;  0.084;    297; 25.572; 25.153;    1 
201501050100; 42009.04166667;  4.472;  0.044;    296;  4.564;  4.379;    1; 24.685;  0.151;    296; 25.153; 24.534;    1 
201501050200; 42009.08333333;  4.425;  0.032;    297;  4.472;  4.379;    1; 24.534;  0.143;    297; 24.767; 24.242;    1 
201501050300; 42009.12500000;  4.425;  0.032;    297;  4.472;  4.333;    1; 24.160;  0.048;    297; 24.276; 24.078;    1 
201501050400; 42009.16666667;  4.472;  0.031;    297;  4.564;  4.379;    1; 24.207;  0.062;    297; 24.452; 24.126;    1 
201501050500; 42009.20833333;  4.611;  0.032;    297;  4.657;  4.518;    1; 24.592;  0.044;    297; 24.674; 24.417;    1 
201501050600; 42009.25000000;  4.982;  0.144;    296;  5.075;  4.657;    1; 25.722;  0.501;    296; 26.022; 24.604;    1 
201501050700; 42009.29166667;  5.122;  0.067;    297;  5.261;  4.936;    1; 26.309;  0.236;    297; 26.758; 25.816;    1 
201501050800; 42009.33333333;  5.261;  0.061;    297;  5.401;  5.168;    1; 26.926;  0.198;    297; 27.416; 26.640;    1 
201501050900; 42009.37500000;  5.354;  0.031;    297;  5.401;  5.308;    1; 27.216;  0.078;    297; 27.377; 26.931;    1 
201501051000; 42009.41666667;  5.215;  0.067;    297;  5.354;  5.075;    1; 26.683;  0.237;    297; 27.088; 26.228;    1 
201501051100; 42009.45833333;  5.029;  0.078;    296;  5.168;  4.843;    1; 25.933;  0.240;    296; 26.346; 25.483;    1 
201501051200; 42009.50000000;  4.657;  0.095;    297;  4.889;  4.564;    1; 25.291;  0.128;    297; 25.591; 25.046;    1 
201501051300; 42009.54166667;  4.657;  0.066;    297;  4.796;  4.564;    1; 25.209;  0.180;    297; 25.581; 24.965;    1 
201501051400; 42009.58333333;  4.564;  0.058;    297;  4.657;  4.472;    1; 24.662;  0.193;    297; 25.117; 24.464;    1 
201501051500; 42009.62500000;  4.472;  0.045;    297;  4.611;  4.379;    1; 24.336;  0.117;    297; 24.697; 24.160;    1 
201501051600; 42009.66666667;  4.472;  0.027;    296;  4.518;  4.379;    1; 24.289;  0.036;    296; 24.417; 24.254;    1 
201501051700; 42009.70833333;  4.611;  0.035;    297;  4.657;  4.518;    1; 24.639;  0.057;    297; 24.791; 24.417;    1 
201501051800; 42009.75000000;  4.657;  0.086;    297;  4.982;  4.564;    1; 24.767;  0.273;    297; 25.807; 24.639;    1 
201501051900; 42009.79166667;  5.122;  0.086;    297;  5.308;  4.936;    1; 26.309;  0.286;    297; 26.888; 25.735;    1 
201501052000; 42009.83333333;  5.308;  0.057;    297;  5.401;  5.122;    1; 26.888;  0.153;    297; 27.130; 26.471;    1 
201501052100; 42009.87500000;  5.354;  0.068;    296;  5.540;  5.215;    1; 27.012;  0.181;    296; 27.539; 26.850;    1 
201501052200; 42009.91666667;  5.447;  0.051;    297;  5.587;  5.354;    1; 27.258;  0.166;    297; 27.623; 27.097;    1 
201501052300; 42009.95833333;  5.122;  0.141;    297;  5.401;  4.889;    1; 26.177;  0.404;    297; 27.211; 25.771;    1 
201501060000; 42010.00000000;  4.843;  0.038;    297;  4.936;  4.750;    1; 25.518;  0.091;    297; 25.880; 25.473;    1 
201501060100; 42010.04166667;  4.750;  0.045;    297;  4.843;  4.657;    1; 25.220;  0.122;    297; 25.545; 25.057;    1 
201501060200; 42010.08333333;  4.611;  0.066;    296;  4.750;  4.472;    1; 24.674;  0.219;    296; 25.209; 24.383;    1 
201501060300; 42010.12500000;  4.518;  0.045;    297;  4.564;  4.379;    1; 24.417;  0.122;    297; 24.616; 24.126;    1 
201501060400; 42010.16666667;  4.472;  0.032;    297;  4.518;  4.379;    1; 24.254;  0.056;    297; 24.323; 24.126;    1 
201501060500; 42010.20833333;  4.518;  0.044;    297;  4.611;  4.425;    1; 24.336;  0.121;    297; 24.674; 24.173;    1 
201501060600; 42010.25000000;  4.843;  0.069;    297;  4.936;  4.611;    1; 25.437;  0.227;    297; 25.636; 24.674;    1 
201501060700; 42010.29166667;  4.982;  0.115;    296;  5.215;  4.843;    1; 25.933;  0.340;    296; 26.552; 25.518;    1 
201501060800; 42010.33333333;  5.029;  0.057;    297;  5.215;  4.936;    1; 26.059;  0.127;    297; 26.515; 25.933;    1 
201501060900; 42010.37500000;  5.354;  0.151;    297;  5.447;  4.936;    1; 27.012;  0.402;    297; 27.377; 25.933;    1 
201501061000; 42010.41666667;  5.354;  0.086;    297;  5.494;  5.168;    1; 26.931;  0.224;    297; 27.216; 26.397;    1 
201501061100; 42010.45833333;  5.122;  0.051;    297;  5.215;  4.936;    1; 26.353;  0.104;    297; 26.471; 25.978;    1 
201501061200; 42010.50000000;  4.750;  0.085;    296;  4.982;  4.657;    1; 25.324;  0.247;    296; 26.014; 25.057;    1 
201501061300; 42010.54166667;  4.657;  0.038;    297;  4.704;  4.564;    1; 24.883;  0.092;    297; 25.128; 24.755;    1 
201501061400; 42010.58333333;  4.518;  0.038;    297;  4.611;  4.425;    1; 24.499;  0.109;    297; 24.826; 24.417;    1 
201501061500; 42010.62500000;  4.425;  0.061;    297;  4.564;  4.333;    1; 24.207;  0.227;    297; 24.616; 23.867;    1 
201501061600; 42010.66666667;  4.379;  0.025;    297;  4.425;  4.286;    1; 23.901;  0.036;    297; 23.983; 23.786;    1 
201501061700; 42010.70833333;  4.379;  0.083;    296;  4.704;  4.286;    1; 23.949;  0.255;    296; 24.802; 23.786;    1 
201501061800; 42010.75000000;  4.796;  0.060;    297;  4.889;  4.657;    1; 25.184;  0.183;    297; 25.509; 24.802;    1 
201501061900; 42010.79166667;  5.075;  0.106;    297;  5.215;  4.796;    1; 26.103;  0.356;    297; 26.714; 25.437;    1 
201501062000; 42010.83333333;  5.261;  0.122;    297;  5.540;  5.122;    1; 26.764;  0.336;    297; 27.623; 26.602;    1 
201501062100; 42010.87500000;  5.634;  0.070;    296;  5.773;  5.494;    1; 27.849;  0.142;    296; 28.112; 27.546;    1 
201501062200; 42010.91666667;  5.680;  0.034;    297;  5.727;  5.587;    1; 27.871;  0.059;    297; 28.032; 27.710;    1 
201501062300; 42010.95833333;  5.727;  0.023;    297;  5.773;  5.680;    1; 27.912;  0.080;    297; 28.112; 27.752;    1 
201501070000; 42011.00000000;  5.308;  0.191;    297;  5.727;  5.122;    1; 27.007;  0.508;    297; 28.071; 26.478;    1 
201501070100; 42011.04166667;  5.075;  0.072;    297;  5.215;  4.936;    1; 26.427;  0.139;    297; 26.714; 26.140;    1 
201501070200; 42011.08333333;  4.843;  0.077;    297;  5.075;  4.704;    1; 25.754;  0.207;    297; 26.339; 25.301;    1 
201501070300; 42011.12500000;  4.657;  0.031;    296;  4.750;  4.564;    1; 25.209;  0.113;    296; 25.373; 25.011;    1 
201501070400; 42011.16666667;  4.518;  0.085;    297;  4.704;  4.379;    1; 24.744;  0.334;    297; 25.327; 24.452;    1 
201501070500; 42011.20833333;  4.564;  0.036;    297;  4.611;  4.472;    1; 24.709;  0.051;    297; 24.791; 24.581;    1 
201501070600; 42011.25000000;  4.704;  0.171;    297;  5.029;  4.564;    1; 25.209;  0.478;    297; 26.014; 24.755;    1 
201501070700; 42011.29166667;  5.075;  0.032;    296;  5.122;  4.982;    1; 26.184;  0.077;    296; 26.302; 25.978;    1 
201501070800; 42011.33333333;  5.215;  0.087;    297;  5.308;  4.982;    1; 26.801;  0.293;    297; 27.007; 26.103;    1 
201501070900; 42011.37500000;  5.261;  0.066;    297;  5.401;  5.168;    1; 26.969;  0.153;    297; 27.335; 26.801;    1 
201501071000; 42011.41666667;  5.401;  0.034;    297;  5.494;  5.308;    1; 27.339;  0.057;    297; 27.458; 27.135;    1 
201501071100; 42011.45833333;  5.401;  0.025;    297;  5.447;  5.308;    1; 27.135;  0.085;    297; 27.254; 26.893;    1 
201501071200; 42011.50000000;  5.308;  0.126;    296;  5.401;  4.936;    1; 26.810;  0.391;    296; 26.969; 25.690;    1 
201501071300; 42011.54166667;  4.936;  0.035;    297;  4.982;  4.843;    1; 25.437;  0.070;    297; 25.690; 25.320;    1 
201501071400; 42011.58333333;  4.796;  0.062;    297;  4.982;  4.704;    1; 25.057;  0.188;    297; 25.483; 24.859;    1 
201501071500; 42011.62500000;  4.657;  0.063;    297;  4.796;  4.518;    1; 24.476;  0.165;    297; 24.894; 24.186;    1 
201501071600; 42011.66666667;  4.472;  0.082;    297;  4.657;  4.333;    1; 23.962;  0.218;    297; 24.430; 23.704;    1 
201501071700; 42011.70833333;  4.425;  0.030;    297;  4.472;  4.333;    1; 23.833;  0.036;    297; 23.949; 23.800;    1 
201501071800; 42011.75000000;  4.472;  0.038;    296;  4.518;  4.379;    1; 23.962;  0.082;    296; 24.207; 23.800;    1 
201501071900; 42011.79166667;  4.564;  0.031;    297;  4.657;  4.472;    1; 24.464;  0.086;    297; 24.627; 24.173;    1 
201501072000; 42011.83333333;  4.657;  0.043;    297;  4.750;  4.564;    1; 24.639;  0.122;    297; 24.965; 24.511;    1 
201501072100; 42011.87500000;  4.750;  0.039;    297;  4.843;  4.657;    1; 24.965;  0.106;    297; 25.265; 24.813;    1 
201501072200; 42011.91666667;  4.843;  0.030;    296;  4.843;  4.750;    1; 25.230;  0.026;    296; 25.311; 25.148;    1 
201501072300; 42011.95833333;  5.029;  0.139;    297;  5.168;  4.750;    1; 26.059;  0.484;    297; 26.508; 25.230;    1 
201501080000; 42012.00000000;  4.750;  0.092;    297;  5.029;  4.657;    1; 25.184;  0.267;    297; 26.014; 25.011;    1 
201501080100; 42012.04166667;  4.704;  0.045;    297;  4.843;  4.657;    1; 25.209;  0.132;    297; 25.545; 24.929;    1 
201501080200; 42012.08333333;  4.750;  0.045;    297;  4.796;  4.657;    1; 25.255;  0.126;    297; 25.500; 25.011;    1 
201501080300; 42012.12500000;  4.750;  0.033;    296;  4.796;  4.657;    1; 25.138;  0.099;    296; 25.382; 24.976;    1 
201501080400; 42012.16666667;  4.704;  0.047;    297;  4.796;  4.564;    1; 25.011;  0.151;    297; 25.209; 24.720;    1 
201501080500; 42012.20833333;  4.704;  0.036;    297;  4.750;  4.611;    1; 25.011;  0.097;    297; 25.128; 24.767;    1 
201501080600; 42012.25000000;  4.750;  0.040;    297;  4.843;  4.657;    1; 25.138;  0.090;    297; 25.428; 25.057;    1 
201501080700; 42012.29166667;  4.889;  0.049;    297;  4.982;  4.796;    1; 25.555;  0.105;    297; 25.880; 25.392;    1 
201501080800; 42012.33333333;  5.168;  0.107;    297;  5.261;  4.936;    1; 26.596;  0.368;    297; 26.963; 25.771;    1 
201501080900; 42012.37500000;  5.215;  0.033;    296;  5.308;  5.122;    1; 26.640;  0.088;    296; 26.963; 26.478;    1 
201501081000; 42012.41666667;  5.494;  0.101;    297;  5.540;  5.215;    1; 27.543;  0.283;    297; 27.704; 26.807;    1 
201501081100; 42012.45833333;  5.540;  0.031;    297;  5.587;  5.494;    1; 27.627;  0.039;    297; 27.707; 27.546;    1 
201501081200; 42012.50000000;  5.587;  0.022;    297;  5.634;  5.494;    1; 27.707;  0.051;    297; 27.827; 27.546;    1 
201501081300; 42012.54166667;  5.587;  0.029;    296;  5.587;  5.494;    1; 27.546;  0.104;    296; 27.746; 27.144;    1 
201501081400; 42012.58333333;  5.540;  0.065;    297;  5.587;  5.261;    1; 27.220;  0.201;    297; 27.623; 26.565;    1 
201501081500; 42012.62500000;  5.215;  0.049;    297;  5.354;  5.122;    1; 26.434;  0.117;    297; 26.764; 26.316;    1 
201501081600; 42012.66666667;  5.029;  0.126;    297;  5.308;  4.889;    1; 25.698;  0.309;    297; 26.683; 25.528;    1 
201501081700; 42012.70833333;  5.029;  0.051;    297;  5.122;  4.936;    1; 26.022;  0.195;    297; 26.184; 25.564;    1 
201501081800; 42012.75000000;  5.215;  0.057;    296;  5.308;  5.075;    1; 26.801;  0.176;    296; 26.882; 26.147;    1 
201501081900; 42012.79166667;  5.308;  0.096;    297;  5.587;  5.215;    1; 27.050;  0.250;    297; 27.665; 26.807;    1 
201501082000; 42012.83333333;  5.634;  0.055;    297;  5.773;  5.540;    1; 27.829;  0.123;    297; 28.032; 27.508;    1 
201501082100; 42012.87500000;  5.773;  0.037;    297;  5.867;  5.727;    1; 28.155;  0.089;    297; 28.316; 27.954;    1 
201501082200; 42012.91666667;  5.820;  0.032;    297;  5.867;  5.727;    1; 28.275;  0.043;    297; 28.355; 28.155;    1 
201501082300; 42012.95833333;  5.773;  0.029;    297;  5.820;  5.727;    1; 28.114;  0.036;    297; 28.234; 28.075;    1 
201501090000; 42013.00000000;  5.773;  0.038;    296;  5.867;  5.680;    1; 28.073;  0.055;    296; 28.155; 27.954;    1 
201501090100; 42013.04166667;  5.447;  0.117;    297;  5.773;  5.354;    1; 27.216;  0.296;    297; 27.993; 26.974;    1 
201501090200; 42013.08333333;  5.261;  0.066;    297;  5.401;  5.168;    1; 26.683;  0.167;    297; 27.050; 26.521;    1 
201501090300; 42013.12500000;  5.168;  0.043;    297;  5.215;  5.029;    1; 26.515;  0.085;    297; 26.633; 26.228;    1 
201501090400; 42013.16666667;  5.168;  0.042;    296;  5.261;  5.075;    1; 26.515;  0.078;    296; 26.677; 26.309;    1 
