NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
201701020800; 42737.33333333;  6.270;  0.079;    300;  6.480;  6.240;    1; 29.666;  0.207;    300; 30.247; 29.599;    1 
201701020900; 42737.37500000;  6.540;  0.044;    300;  6.610;  6.470;    1; 30.508;  0.173;    300; 30.775; 30.189;    1 
201701021000; 42737.41666667;  6.670;  0.021;    300;  6.700;  6.610;    1; 30.925;  0.051;    300; 30.972; 30.701;    1 
201701021100; 42737.45833333;  6.700;  0.055;    300;  6.710;  6.550;    1; 30.920;  0.154;    300; 30.960; 30.490;    1 
201701021200; 42737.50000000;  6.550;  0.019;    300;  6.560;  6.500;    1; 30.444;  0.142;    300; 30.613; 30.132;    1 
201701021300; 42737.54166667;  6.500;  0.017;    300;  6.510;  6.450;    1; 30.183;  0.057;    300; 30.370; 30.002;    1 
201701021400; 42737.58333333;  6.260;  0.100;    300;  6.510;  6.190;    1; 29.845;  0.184;    300; 30.346; 29.724;    1 
201701021500; 42737.62500000;  6.210;  0.040;    300;  6.320;  6.150;    1; 29.736;  0.155;    300; 29.962; 29.282;    1 
201701021600; 42737.66666667;  6.030;  0.080;    300;  6.240;  5.990;    1; 29.399;  0.201;    300; 29.828; 29.188;    1 
201701021700; 42737.70833333;  5.765;  0.140;    300;  5.990;  5.620;    1; 28.558;  0.485;    300; 29.181; 26.602;    1 
201701021800; 42737.75000000;  5.690;  0.025;    300;  5.730;  5.630;    1; 28.299;  0.048;    300; 28.419; 28.168;    1 
201701021900; 42737.79166667;  5.960;  0.100;    300;  6.080;  5.730;    1; 28.988;  0.253;    300; 29.320; 28.405;    1 
201701022000; 42737.83333333;  6.380;  0.121;    300;  6.490;  6.090;    1; 30.308;  0.453;    300; 30.768; 29.334;    1 
201701022100; 42737.87500000;  6.510;  0.021;    300;  6.530;  6.470;    1; 30.843;  0.065;    300; 30.868; 30.656;    1 
201701022200; 42737.91666667;  6.550;  0.018;    300;  6.590;  6.520;    1; 30.959;  0.058;    300; 31.128; 30.865;    1 
201701022300; 42737.95833333;  6.600;  0.010;    300;  6.610;  6.570;    1; 31.075;  0.034;    300; 31.149; 30.802;    1 
201701030000; 42738.00000000;  6.600;  0.007;    297;  6.610;  6.580;    1; 31.065;  0.015;    297; 31.099; 31.017;    1 
201701030100; 42738.04166667;  6.530;  0.031;    300;  6.590;  6.490;    1; 30.988;  0.062;    300; 31.047; 30.472;    1 
201701030200; 42738.08333333;  6.120;  0.197;    300;  6.490;  5.960;    1; 30.002;  0.457;    300; 30.999; 29.735;    1 
201701030300; 42738.12500000;  5.940;  0.055;    300;  6.000;  5.840;    1; 29.612;  0.073;    300; 29.799; 29.480;    1 
201701030400; 42738.16666667;  5.850;  0.098;    300;  5.970;  5.650;    1; 29.423;  0.057;    300; 29.513; 29.256;    1 
201701030500; 42738.20833333;  5.690;  0.031;    300;  5.720;  5.610;    1; 28.871;  0.249;    300; 29.321; 28.638;    1 
201701030600; 42738.25000000;  5.615;  0.033;    300;  5.710;  5.570;    1; 28.493;  0.106;    300; 28.764; 28.298;    1 
201701030700; 42738.29166667;  5.690;  0.095;    300;  5.930;  5.660;    1; 28.712;  0.252;    300; 29.289; 28.580;    1 
201701030800; 42738.33333333;  5.950;  0.020;    300;  5.970;  5.890;    1; 29.370;  0.052;    300; 29.402; 29.172;    1 
201701030900; 42738.37500000;  6.260;  0.097;    300;  6.300;  5.940;    1; 30.307;  0.272;    300; 30.407; 29.377;    1 
201701031000; 42738.41666667;  6.250;  0.050;    292;  6.360;  5.940;    1; 30.329;  0.115;    292; 30.742; 29.790;    1 
201701031100; 42738.45833333;  6.390;  0.031;    300;  6.460;  6.330;    1; 30.728;  0.076;    300; 30.879; 30.485;    1 
201701031200; 42738.50000000;  6.459;  0.016;    300;  6.469;  6.399;    1; 30.834;  0.028;    300; 30.881; 30.728;    1 
201701031300; 42738.54166667;  6.439;  0.010;    300;  6.449;  6.409;    1; 30.786;  0.015;    300; 30.822; 30.739;    1 
201701031400; 42738.58333333;  6.249;  0.126;    300;  6.409;  6.029;    1; 30.408;  0.257;    300; 30.759; 29.914;    1 
201701031500; 42738.62500000;  6.018;  0.070;    300;  6.158;  5.928;    1; 29.863;  0.171;    300; 30.225; 29.560;    1 
201701031600; 42738.66666667;  5.928;  0.009;    300;  5.968;  5.908;    1; 29.464;  0.032;    300; 29.625; 29.435;    1 
201701031700; 42738.70833333;  5.978;  0.025;    300;  6.018;  5.878;    1; 29.514;  0.139;    300; 29.676; 29.015;    1 
201701031800; 42738.75000000;  5.837;  0.031;    300;  5.877;  5.797;    1; 28.916;  0.085;    300; 28.988; 28.749;    1 
201701031900; 42738.79166667;  6.047;  0.087;    300;  6.157;  5.887;    1; 29.496;  0.291;    300; 29.866; 28.988;    1 
201701032000; 42738.83333333;  6.376;  0.171;    300;  6.676;  6.116;    1; 30.553;  0.511;    300; 31.438; 29.751;    1 
201701032100; 42738.87500000;  6.836;  0.067;    300;  6.896;  6.606;    1; 31.841;  0.158;    300; 31.948; 31.194;    1 
201701032200; 42738.91666667;  6.896;  0.008;    300;  6.906;  6.886;    1; 31.928;  0.019;    300; 31.975; 31.890;    1 
201701032300; 42738.95833333;  6.905;  0.021;    300;  6.935;  6.875;    1; 31.910;  0.026;    300; 31.963; 31.861;    1 
201701040000; 42739.00000000;  6.835;  0.028;    298;  6.895;  6.785;    1; 31.699;  0.080;    298; 31.875; 31.552;    1 
201701040100; 42739.04166667;  6.855;  0.006;    300;  6.865;  6.845;    1; 31.742;  0.007;    300; 31.758; 31.708;    1 
201701040200; 42739.08333333;  6.834;  0.049;    300;  6.844;  6.704;    1; 31.708;  0.146;    300; 31.729; 31.292;    1 
201701040300; 42739.12500000;  6.664;  0.066;    300;  6.814;  6.614;    1; 31.275;  0.185;    300; 31.709; 31.097;    1 
201701040400; 42739.16666667;  6.624;  0.025;    300;  6.654;  6.554;    1; 31.161;  0.040;    300; 31.244; 31.053;    1 
201701040500; 42739.20833333;  6.448;  0.169;    300;  6.573;  6.063;    1; 30.817;  0.515;    300; 31.098; 29.650;    1 
201701040600; 42739.25000000;  5.983;  0.041;    300;  6.063;  5.913;    1; 29.469;  0.091;    300; 29.675; 29.269;    1 
201701040700; 42739.29166667;  6.013;  0.054;    300;  6.133;  5.923;    1; 29.541;  0.164;    300; 29.915; 29.278;    1 
201701040800; 42739.33333333;  6.252;  0.153;    300;  6.602;  6.132;    1; 30.291;  0.454;    300; 31.329; 29.908;    1 
201701040900; 42739.37500000;  6.622;  0.023;    300;  6.642;  6.552;    1; 31.392;  0.073;    300; 31.432; 31.102;    1 
201701041000; 42739.41666667;  6.592;  0.018;    300;  6.622;  6.562;    1; 31.387;  0.012;    300; 31.413; 31.357;    1 
201701041100; 42739.45833333;  6.531;  0.026;    300;  6.581;  6.501;    1; 31.163;  0.111;    300; 31.383; 31.016;    1 
201701041200; 42739.50000000;  6.541;  0.006;    300;  6.551;  6.511;    1; 31.250;  0.023;    300; 31.273; 31.119;    1 
201701041300; 42739.54166667;  6.481;  0.033;    300;  6.531;  6.431;    1; 31.071;  0.100;    300; 31.233; 30.935;    1 
201701041400; 42739.58333333;  6.400;  0.022;    300;  6.440;  6.330;    1; 30.867;  0.057;    300; 30.967; 30.681;    1 
201701041500; 42739.62500000;  6.380;  0.033;    300;  6.420;  6.290;    1; 30.860;  0.102;    300; 31.020; 30.606;    1 
201701041600; 42739.66666667;  6.249;  0.063;    300;  6.329;  6.039;    1; 30.588;  0.189;    300; 30.823; 29.930;    1 
201701041700; 42739.70833333;  6.094;  0.104;    300;  6.249;  5.859;    1; 30.266;  0.301;    300; 30.772; 29.558;    1 
201701041800; 42739.75000000;  5.819;  0.064;    300;  5.879;  5.649;    1; 29.704;  0.174;    300; 30.009; 29.163;    1 
201701041900; 42739.79166667;  5.378;  0.074;    300;  5.668;  5.328;    1; 28.964;  0.112;    300; 29.453; 28.867;    1 
201701042000; 42739.83333333;  5.348;  0.016;    300;  5.388;  5.338;    1; 28.709;  0.043;    300; 28.929; 28.639;    1 
201701042100; 42739.87500000;  5.388;  0.062;    300;  5.578;  5.338;    1; 28.597;  0.091;    300; 28.877; 28.485;    1 
201701042200; 42739.91666667;  5.757;  0.071;    300;  5.817;  5.577;    1; 29.362;  0.199;    300; 29.478; 28.844;    1 
201701042300; 42739.95833333;  5.877;  0.103;    300;  6.117;  5.817;    1; 29.589;  0.278;    300; 30.272; 29.432;    1 
201701050000; 42740.00000000;  6.097;  0.054;    298;  6.137;  5.937;    1; 30.242;  0.120;    298; 30.374; 29.889;    1 
201701050100; 42740.04166667;  5.986;  0.030;    300;  6.016;  5.906;    1; 29.979;  0.038;    300; 30.043; 29.878;    1 
201701050200; 42740.08333333;  5.761;  0.124;    300;  5.966;  5.626;    1; 29.591;  0.208;    300; 29.943; 29.293;    1 
201701050300; 42740.12500000;  5.586;  0.056;    300;  5.746;  5.476;    1; 29.286;  0.121;    300; 29.693; 28.997;    1 
201701050400; 42740.16666667;  5.295;  0.070;    300;  5.485;  5.255;    1; 29.031;  0.057;    300; 29.156; 28.890;    1 
201701050500; 42740.20833333;  5.255;  0.054;    300;  5.295;  5.125;    1; 29.219;  0.068;    300; 29.291; 29.036;    1 
201701050600; 42740.25000000;  5.145;  0.043;    300;  5.265;  5.135;    1; 29.247;  0.093;    300; 29.510; 29.212;    1 
201701050700; 42740.29166667;  5.274;  0.061;    300;  5.434;  5.204;    1; 29.513;  0.042;    300; 29.636; 29.409;    1 
201701050800; 42740.33333333;  5.114;  0.126;    300;  5.264;  4.924;    1; 28.997;  0.609;    300; 29.680; 28.085;    1 
201701050900; 42740.37500000;  4.934;  0.015;    300;  4.944;  4.884;    1; 28.062;  0.032;    300; 28.179; 27.973;    1 
201701051000; 42740.41666667;  4.943;  0.065;    300;  5.063;  4.893;    1; 28.258;  0.205;    300; 28.593; 28.042;    1 
201701051100; 42740.45833333;  5.093;  0.019;    300;  5.123;  5.063;    1; 28.606;  0.041;    300; 28.677; 28.536;    1 
201701051200; 42740.50000000;  5.112;  0.005;    300;  5.122;  5.112;    1; 28.693;  0.020;    300; 28.722; 28.652;    1 
201701051300; 42740.54166667;  5.102;  0.006;    300;  5.122;  5.092;    1; 28.725;  0.011;    300; 28.739; 28.689;    1 
201701051400; 42740.58333333;  5.102;  0.006;    300;  5.112;  5.082;    1; 28.729;  0.004;    300; 28.740; 28.718;    1 
201701051500; 42740.62500000;  5.091;  0.025;    300;  5.101;  5.021;    1; 28.749;  0.025;    300; 28.777; 28.657;    1 
201701051600; 42740.66666667;  4.971;  0.036;    300;  5.021;  4.911;    1; 28.609;  0.026;    300; 28.686; 28.580;    1 
201701051700; 42740.70833333;  4.831;  0.042;    300;  4.911;  4.761;    1; 28.600;  0.016;    300; 28.684; 28.579;    1 
201701051800; 42740.75000000;  4.770;  0.054;    300;  4.820;  4.630;    1; 28.740;  0.057;    300; 28.898; 28.630;    1 
201701051900; 42740.79166667;  4.860;  0.091;    300;  4.910;  4.630;    1; 29.243;  0.174;    300; 29.348; 28.855;    1 
201701052000; 42740.83333333;  4.820;  0.035;    300;  4.860;  4.750;    1; 28.625;  0.352;    300; 29.347; 28.378;    1 
201701052100; 42740.87500000;  4.719;  0.020;    300;  4.779;  4.709;    1; 28.309;  0.052;    300; 28.413; 28.239;    1 
201701052200; 42740.91666667;  4.679;  0.053;    300;  4.969;  4.649;    1; 28.297;  0.116;    300; 28.888; 28.261;    1 
201701052300; 42740.95833333;  5.019;  0.019;    300;  5.069;  4.979;    1; 29.023;  0.086;    300; 29.201; 28.861;    1 
201701060000; 42741.00000000;  5.118;  0.039;    298;  5.248;  5.008;    1; 29.310;  0.110;    298; 29.586; 28.911;    1 
201701060100; 42741.04166667;  5.118;  0.056;    300;  5.268;  5.058;    1; 29.462;  0.072;    300; 29.786; 29.334;    1 
201701060200; 42741.08333333;  5.058;  0.044;    300;  5.138;  4.908;    1; 29.458;  0.045;    300; 29.570; 29.386;    1 
201701060300; 42741.12500000;  4.927;  0.089;    300;  5.077;  4.807;    1; 29.122;  0.202;    300; 29.507; 28.902;    1 
201701060400; 42741.16666667;  4.767;  0.023;    300;  4.807;  4.707;    1; 28.816;  0.042;    300; 28.935; 28.779;    1 
201701060500; 42741.20833333;  4.627;  0.057;    300;  4.707;  4.507;    1; 28.814;  0.011;    300; 28.842; 28.797;    1 
201701060600; 42741.25000000;  4.346;  0.127;    300;  4.506;  4.106;    1; 28.800;  0.024;    300; 28.860; 28.779;    1 
201701060700; 42741.29166667;  4.076;  0.058;    300;  4.226;  3.976;    1; 28.869;  0.029;    300; 28.940; 28.819;    1 
201701060800; 42741.33333333;  4.305;  0.037;    300;  4.395;  4.225;    1; 28.681;  0.060;    300; 28.841; 28.639;    1 
201701060900; 42741.37500000;  4.405;  0.020;    300;  4.435;  4.355;    1; 28.677;  0.007;    300; 28.691; 28.650;    1 
201701061000; 42741.41666667;  4.375;  0.023;    300;  4.415;  4.325;    1; 28.688;  0.011;    300; 28.723; 28.658;    1 
201701061100; 42741.45833333;  4.314;  0.030;    300;  4.364;  4.224;    1; 28.707;  0.011;    300; 28.777; 28.663;    1 
201701061200; 42741.50000000;  4.434;  0.082;    300;  4.594;  4.324;    1; 28.685;  0.011;    300; 28.723; 28.655;    1 
201701061300; 42741.54166667;  4.584;  0.082;    300;  4.714;  4.434;    1; 28.710;  0.034;    300; 28.817; 28.650;    1 
201701061400; 42741.58333333;  4.643;  0.044;    300;  4.753;  4.583;    1; 28.792;  0.049;    300; 28.932; 28.727;    1 
201701061500; 42741.62500000;  4.763;  0.041;    300;  4.813;  4.603;    1; 28.860;  0.037;    300; 29.005; 28.724;    1 
201701061600; 42741.66666667;  4.713;  0.031;    300;  4.783;  4.673;    1; 28.833;  0.008;    300; 28.855; 28.815;    1 
201701061700; 42741.70833333;  4.482;  0.134;    300;  4.692;  4.252;    1; 28.804;  0.027;    300; 28.838; 28.690;    1 
201701061800; 42741.75000000;  4.432;  0.045;    300;  4.512;  4.362;    1; 28.751;  0.031;    300; 28.801; 28.697;    1 
201701061900; 42741.79166667;  4.032;  0.106;    300;  4.362;  4.002;    1; 28.747;  0.021;    300; 28.773; 28.698;    1 
201701062000; 42741.83333333;  4.181;  0.073;    300;  4.351;  4.091;    1; 28.550;  0.074;    300; 28.705; 28.490;    1 
201701062100; 42741.87500000;  4.341;  0.015;    300;  4.361;  4.311;    1; 28.616;  0.013;    300; 28.664; 28.587;    1 
201701062200; 42741.91666667;  4.366;  0.026;    300;  4.411;  4.311;    1; 28.683;  0.017;    300; 28.717; 28.637;    1 
201701062300; 42741.95833333;  4.280;  0.016;    300;  4.310;  4.240;    1; 28.671;  0.006;    300; 28.698; 28.653;    1 
201701070000; 42742.00000000;  4.410;  0.095;    298;  4.570;  4.220;    1; 28.747;  0.093;    298; 29.068; 28.226;    1 
201701070100; 42742.04166667;  4.620;  0.130;    300;  5.050;  4.510;    1; 29.115;  0.270;    300; 29.937; 28.857;    1 
201701070200; 42742.08333333;  4.819;  0.233;    300;  5.359;  4.689;    1; 29.604;  0.319;    300; 30.332; 29.294;    1 
201701070300; 42742.12500000;  5.019;  0.117;    300;  5.209;  4.729;    1; 29.913;  0.182;    300; 30.287; 29.418;    1 
201701070400; 42742.16666667;  5.018;  0.025;    300;  5.058;  4.968;    1; 29.950;  0.046;    300; 30.040; 29.766;    1 
201701070500; 42742.20833333;  4.778;  0.308;    300;  4.998;  4.108;    1; 29.632;  0.259;    300; 29.935; 29.038;    1 
201701070600; 42742.25000000;  4.258;  0.191;    300;  4.468;  3.818;    1; 29.169;  0.149;    300; 29.629; 28.890;    1 
201701070700; 42742.29166667;  3.677;  0.230;    300;  3.957;  3.197;    1; 28.986;  0.100;    300; 29.099; 28.755;    1 
201701070800; 42742.33333333;  3.952;  0.321;    300;  4.437;  3.577;    1; 29.048;  0.041;    300; 29.102; 28.920;    1 
201701070900; 42742.37500000;  4.567;  0.055;    300;  4.617;  4.417;    1; 28.982;  0.031;    300; 29.089; 28.959;    1 
201701071000; 42742.41666667;  4.676;  0.030;    300;  4.706;  4.596;    1; 29.017;  0.017;    300; 29.052; 28.987;    1 
201701071100; 42742.45833333;  4.676;  0.024;    300;  4.806;  4.646;    1; 29.071;  0.058;    300; 29.432; 29.030;    1 
201701071200; 42742.50000000;  5.226;  0.090;    300;  5.256;  4.816;    1; 30.052;  0.146;    300; 30.138; 29.486;    1 
201701071300; 42742.54166667;  5.415;  0.101;    300;  5.545;  5.235;    1; 30.422;  0.203;    300; 30.704; 30.038;    1 
201701071400; 42742.58333333;  5.515;  0.047;    300;  5.625;  5.445;    1; 30.585;  0.124;    300; 30.918; 30.353;    1 
201701071500; 42742.62500000;  5.655;  0.016;    300;  5.675;  5.595;    1; 30.839;  0.056;    300; 30.988; 30.640;    1 
201701071600; 42742.66666667;  5.514;  0.029;    300;  5.594;  5.494;    1; 30.524;  0.064;    300; 30.722; 30.451;    1 
201701071700; 42742.70833333;  5.154;  0.184;    300;  5.494;  4.964;    1; 29.767;  0.385;    300; 30.520; 29.404;    1 
201701071800; 42742.75000000;  4.994;  0.027;    300;  5.064;  4.944;    1; 29.492;  0.131;    300; 30.118; 29.299;    1 
201701071900; 42742.79166667;  4.733;  0.100;    300;  5.013;  4.673;    1; 29.237;  0.117;    300; 29.605; 29.134;    1 
201701072000; 42742.83333333;  4.733;  0.017;    300;  4.753;  4.673;    1; 29.170;  0.053;    300; 29.267; 28.996;    1 
201701072100; 42742.87500000;  4.563;  0.116;    300;  4.723;  4.303;    1; 28.872;  0.182;    300; 29.120; 28.468;    1 
201701072200; 42742.91666667;  4.462;  0.046;    300;  4.472;  4.312;    1; 28.700;  0.051;    300; 28.736; 28.518;    1 
201701072300; 42742.95833333;  4.657;  0.095;    300;  4.712;  4.472;    1; 29.018;  0.145;    300; 29.086; 28.706;    1 
201701080000; 42743.00000000;  4.771;  0.034;    298;  4.841;  4.711;    1; 29.142;  0.024;    298; 29.191; 29.075;    1 
201701080100; 42743.04166667;  4.891;  0.114;    300;  5.131;  4.831;    1; 29.288;  0.261;    300; 29.835; 29.195;    1 
201701080200; 42743.08333333;  5.251;  0.151;    300;  5.481;  5.071;    1; 30.130;  0.296;    300; 30.534; 29.697;    1 
201701080300; 42743.12500000;  5.480;  0.037;    300;  5.580;  5.420;    1; 30.594;  0.109;    300; 30.868; 30.348;    1 
201701080400; 42743.16666667;  5.505;  0.064;    300;  5.560;  5.400;    1; 30.614;  0.135;    300; 30.795; 30.384;    1 
201701080500; 42743.20833333;  5.380;  0.007;    256;  5.400;  5.370;    1; 30.281;  0.052;    256; 30.408; 30.193;    1 
201701080600; 42743.25000000;  5.269;  0.124;    300;  5.369;  4.879;    1; 30.005;  0.250;    300; 30.206; 29.104;    1 
201701080700; 42743.29166667;  4.639;  0.150;    300;  4.889;  4.379;    1; 29.056;  0.137;    300; 29.415; 28.798;    1 
201701080800; 42743.33333333;  4.589;  0.058;    300;  4.639;  4.389;    1; 29.049;  0.056;    300; 29.175; 28.849;    1 
201701080900; 42743.37500000;  4.723;  0.062;    300;  4.818;  4.618;    1; 29.226;  0.115;    300; 29.436; 28.956;    1 
201701081000; 42743.41666667;  4.478;  0.168;    300;  4.688;  4.208;    1; 28.755;  0.252;    300; 29.170; 28.343;    1 
201701081100; 42743.45833333;  4.338;  0.026;    300;  4.348;  4.268;    1; 28.558;  0.028;    300; 28.590; 28.480;    1 
201701081200; 42743.50000000;  4.417;  0.040;    300;  4.547;  4.347;    1; 28.676;  0.070;    300; 28.918; 28.565;    1 
201701081300; 42743.54166667;  4.707;  0.040;    300;  4.747;  4.547;    1; 29.058;  0.046;    300; 29.162; 28.826;    1 
201701081400; 42743.58333333;  4.747;  0.030;    300;  4.827;  4.727;    1; 29.149;  0.056;    300; 29.302; 29.068;    1 
201701081500; 42743.62500000;  5.026;  0.141;    300;  5.256;  4.826;    1; 29.704;  0.278;    300; 30.113; 29.281;    1 
201701081600; 42743.66666667;  5.151;  0.055;    300;  5.266;  5.076;    1; 29.942;  0.105;    300; 30.153; 29.737;    1 
201701081700; 42743.70833333;  5.196;  0.039;    300;  5.246;  5.106;    1; 30.023;  0.102;    300; 30.200; 29.742;    1 
201701081800; 42743.75000000;  5.065;  0.018;    300;  5.105;  5.035;    1; 29.642;  0.131;    300; 29.836; 28.928;    1 
201701081900; 42743.79166667;  5.045;  0.121;    300;  5.065;  4.715;    1; 29.552;  0.156;    300; 29.733; 29.046;    1 
201701082000; 42743.83333333;  4.604;  0.032;    300;  4.714;  4.534;    1; 28.974;  0.055;    300; 29.105; 28.823;    1 
201701082100; 42743.87500000;  4.589;  0.066;    300;  4.694;  4.514;    1; 28.933;  0.094;    300; 29.105; 28.764;    1 
201701082200; 42743.91666667;  4.464;  0.061;    300;  4.624;  4.364;    1; 28.736;  0.077;    300; 28.925; 28.557;    1 
201701082300; 42743.95833333;  4.348;  0.065;    300;  4.403;  4.223;    1; 28.599;  0.082;    300; 28.671; 28.435;    1 
201701090000; 42744.00000000;  4.453;  0.027;    299;  4.493;  4.403;    1; 28.731;  0.035;    299; 28.766; 28.654;    1 
201701090100; 42744.04166667;  4.543;  0.048;    300;  4.593;  4.483;    1; 28.876;  0.073;    300; 28.931; 28.750;    1 
201701090200; 42744.08333333;  4.622;  0.019;    300;  4.652;  4.582;    1; 28.962;  0.025;    300; 28.996; 28.911;    1 
201701090300; 42744.12500000;  4.997;  0.187;    300;  5.252;  4.642;    1; 29.663;  0.352;    300; 30.121; 28.976;    1 
201701090400; 42744.16666667;  5.402;  0.082;    300;  5.542;  5.252;    1; 30.393;  0.177;    300; 30.789; 30.125;    1 
