NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
201001011200; 40179.50000000;  2.727;  0.031;    297;  2.772;  2.681;    1; 25.616;  0.094;    297; 25.865; 25.477;    1 
201001011300; 40179.54166667;  2.727;  0.025;    297;  2.772;  2.681;    1; 25.741;  0.066;    297; 25.917; 25.704;    1 
201001011400; 40179.58333333;  2.543;  0.113;    296;  2.772;  2.406;    1; 25.835;  0.056;    296; 26.049; 25.710;    1 
201001011500; 40179.62500000;  2.360;  0.101;    297;  2.589;  2.132;    1; 25.662;  0.346;    297; 26.190; 24.720;    1 
201001011600; 40179.66666667;  2.498;  0.242;    297;  3.231;  2.406;    1; 24.596;  0.847;    297; 26.687; 24.278;    1 
201001011700; 40179.70833333;  3.507;  0.090;    297;  3.599;  3.185;    1; 27.255;  0.219;    297; 27.466; 26.674;    1 
201001011800; 40179.75000000;  3.507;  0.267;    297;  4.198;  3.231;    1; 27.272;  0.696;    297; 28.897; 26.488;    1 
201001011900; 40179.79166667;  4.613;  0.233;    296;  4.752;  4.152;    1; 28.651;  1.308;    296; 29.825; 23.796;    1 
201001012000; 40179.83333333;  4.567;  0.201;    297;  5.029;  4.244;    1; 29.438;  0.560;    297; 30.888; 28.804;    1 
201001012100; 40179.87500000;  5.029;  0.105;    297;  5.168;  4.798;    1; 30.718;  0.256;    297; 31.182; 30.166;    1 
201001012200; 40179.91666667;  4.475;  0.277;    297;  4.891;  3.829;    1; 29.602;  0.593;    297; 30.463; 28.241;    1 
201001012300; 40179.95833333;  3.507;  0.189;    297;  3.921;  3.139;    1; 27.592;  0.434;    297; 28.493; 26.874;    1 
201001020000; 40180.00000000;  2.910;  0.116;    296;  3.231;  2.772;    1; 26.298;  0.250;    296; 26.987; 25.983;    1 
201001020100; 40180.04166667;  2.727;  0.091;    297;  2.818;  2.498;    1; 25.777;  0.170;    297; 26.108; 25.549;    1 
201001020200; 40180.08333333;  2.543;  0.040;    297;  2.589;  2.406;    1; 25.621;  0.039;    297; 25.710; 25.497;    1 
201001020300; 40180.12500000;  2.223;  0.079;    297;  2.452;  2.086;    1; 25.305;  0.128;    297; 25.553; 25.110;    1 
201001020400; 40180.16666667;  2.177;  0.051;    297;  2.269;  2.040;    1; 24.718;  0.383;    297; 25.414; 24.274;    1 
201001020500; 40180.20833333;  3.025;  0.485;    296;  3.461;  2.132;    1; 26.323;  1.099;    296; 27.282; 24.274;    1 
201001020600; 40180.25000000;  2.864;  0.047;    297;  3.048;  2.772;    1; 26.020;  0.162;    297; 26.612; 25.472;    1 
201001020700; 40180.29166667;  3.737;  0.457;    297;  4.244;  2.818;    1; 28.092;  0.993;    297; 29.206; 25.983;    1 
201001020800; 40180.33333333;  3.415;  0.199;    297;  3.645;  3.093;    1; 27.505;  0.405;    297; 28.045; 26.762;    1 
201001020900; 40180.37500000;  4.013;  0.457;    297;  4.891;  3.507;    1; 28.719;  1.023;    297; 30.846; 27.775;    1 
201001021000; 40180.41666667;  5.029;  0.262;    296;  5.122;  4.198;    1; 30.824;  0.643;    296; 31.184; 29.034;    1 
201001021100; 40180.45833333;  4.106;  0.157;    297;  4.244;  3.599;    1; 28.857;  0.382;    297; 29.206; 27.746;    1 
201001021200; 40180.50000000;  3.231;  0.196;    297;  3.645;  2.910;    1; 26.999;  0.382;    297; 27.862; 26.399;    1 
201001021300; 40180.54166667;  2.727;  0.107;    297;  3.002;  2.543;    1; 25.829;  0.203;    297; 26.473; 25.497;    1 
201001021400; 40180.58333333;  2.589;  0.044;    297;  2.681;  2.498;    1; 25.549;  0.077;    297; 25.762; 25.320;    1 
201001021500; 40180.62500000;  2.498;  0.116;    296;  2.635;  2.223;    1; 25.533;  0.091;    296; 25.819; 25.252;    1 
201001021600; 40180.66666667;  2.223;  0.178;    297;  2.498;  1.995;    1; 25.464;  0.201;    297; 25.715; 25.092;    1 
201001021700; 40180.70833333;  2.498;  0.306;    297;  3.277;  2.452;    1; 25.605;  0.569;    297; 27.086; 25.428;    1 
201001021800; 40180.75000000;  2.956;  0.146;    297;  3.369;  2.864;    1; 26.473;  0.304;    297; 27.185; 25.822;    1 
201001021900; 40180.79166667;  3.737;  0.356;    297;  4.152;  2.910;    1; 28.100;  0.808;    297; 29.201; 25.719;    1 
201001022000; 40180.83333333;  3.553;  0.163;    296;  3.691;  3.185;    1; 27.862;  0.401;    296; 28.352; 26.911;    1 
201001022100; 40180.87500000;  3.967;  0.148;    297;  4.152;  3.691;    1; 28.845;  0.296;    297; 29.287; 28.226;    1 
201001022200; 40180.91666667;  4.798;  0.275;    297;  5.168;  4.106;    1; 30.463;  0.585;    297; 31.525; 28.943;    1 
201001022300; 40180.95833333;  3.645;  0.445;    297;  4.521;  2.727;    1; 28.250;  0.829;    297; 29.947; 26.624;    1 
201001030000; 40181.00000000;  2.543;  0.072;    297;  2.772;  2.406;    1; 26.293;  0.157;    297; 26.737; 26.027;    1 
201001030100; 40181.04166667;  2.269;  0.112;    297;  2.452;  2.040;    1; 25.893;  0.207;    297; 26.086; 25.450;    1 
201001030200; 40181.08333333;  1.903;  0.065;    296;  2.086;  1.812;    1; 25.325;  0.066;    296; 25.576; 25.181;    1 
201001030300; 40181.12500000;  1.858;  0.060;    297;  2.040;  1.721;    1; 25.272;  0.093;    297; 25.612; 25.127;    1 
201001030400; 40181.16666667;  1.675;  0.182;    297;  1.903;  1.356;    1; 25.090;  0.220;    297; 25.488; 24.416;    1 
201001030500; 40181.20833333;  1.584;  0.064;    297;  1.721;  1.401;    1; 24.186;  0.173;    297; 24.472; 23.881;    1 
201001030600; 40181.25000000;  2.864;  0.466;    297;  3.002;  1.629;    1; 26.372;  0.808;    297; 26.561; 23.881;    1 
201001030700; 40181.29166667;  2.315;  0.326;    296;  3.461;  2.223;    1; 25.216;  0.767;    296; 27.718; 25.038;    1 
201001030800; 40181.33333333;  2.589;  0.196;    297;  3.369;  2.406;    1; 25.887;  0.352;    297; 27.524; 25.301;    1 
201001030900; 40181.37500000;  3.002;  0.111;    297;  3.139;  2.772;    1; 26.938;  0.232;    297; 27.581; 26.057;    1 
201001031000; 40181.41666667;  4.059;  0.240;    297;  4.290;  3.002;    1; 28.851;  0.376;    297; 29.509; 27.542;    1 
201001031100; 40181.45833333;  4.198;  0.311;    297;  4.475;  3.323;    1; 29.296;  0.650;    297; 30.030; 27.446;    1 
201001031200; 40181.50000000;  3.093;  0.264;    296;  3.369;  2.498;    1; 27.063;  0.660;    296; 27.835; 25.533;    1 
201001031300; 40181.54166667;  2.452;  0.033;    297;  2.543;  2.360;    1; 25.392;  0.124;    297; 25.746; 25.073;    1 
201001031400; 40181.58333333;  2.498;  0.028;    297;  2.543;  2.406;    1; 25.480;  0.067;    297; 25.605; 25.303;    1 
201001031500; 40181.62500000;  2.406;  0.143;    297;  2.543;  2.086;    1; 25.444;  0.107;    297; 25.751; 25.180;    1 
201001031600; 40181.66666667;  1.903;  0.179;    297;  2.315;  1.675;    1; 25.217;  0.176;    297; 25.751; 25.073;    1 
201001031700; 40181.70833333;  1.858;  0.099;    296;  1.903;  1.629;    1; 24.642;  0.396;    296; 25.181; 24.069;    1 
201001031800; 40181.75000000;  2.910;  0.488;    297;  3.093;  1.858;    1; 26.612;  1.134;    297; 26.938; 23.979;    1 
201001031900; 40181.79166667;  2.818;  0.302;    297;  3.599;  2.635;    1; 26.196;  0.781;    297; 28.154; 25.865;    1 
201001032000; 40181.83333333;  3.921;  0.325;    297;  4.659;  3.599;    1; 28.672;  0.753;    297; 30.290; 28.084;    1 
201001032100; 40181.87500000;  4.290;  0.382;    297;  4.659;  3.323;    1; 29.677;  0.966;    297; 30.248; 26.979;    1 
201001032200; 40181.91666667;  4.428;  0.410;    296;  5.122;  3.875;    1; 29.817;  0.953;    296; 31.564; 26.459;    1 
201001032300; 40181.95833333;  5.076;  0.220;    297;  5.215;  4.475;    1; 31.182;  0.482;    297; 31.649; 30.118;    1 
201001040000; 40182.00000000;  4.659;  0.299;    297;  4.844;  3.783;    1; 30.419;  0.704;    297; 30.888; 28.281;    1 
201001040100; 40182.04166667;  3.231;  0.224;    297;  3.829;  2.864;    1; 27.436;  0.435;    297; 28.660; 26.788;    1 
201001040200; 40182.08333333;  2.681;  0.083;    297;  2.910;  2.543;    1; 26.358;  0.151;    297; 26.826; 26.182;    1 
201001040300; 40182.12500000;  2.315;  0.237;    297;  2.589;  1.903;    1; 25.856;  0.239;    297; 26.330; 25.539;    1 
201001040400; 40182.16666667;  1.949;  0.056;    296;  2.086;  1.858;    1; 25.542;  0.187;    296; 25.792; 25.020;    1 
201001040500; 40182.20833333;  1.721;  0.168;    297;  2.086;  1.584;    1; 25.000;  0.196;    297; 25.433; 24.657;    1 
201001040600; 40182.25000000;  1.995;  0.093;    297;  1.995;  1.629;    1; 25.253;  0.090;    297; 25.343; 24.909;    1 
201001040700; 40182.29166667;  3.093;  0.429;    297;  3.277;  1.949;    1; 27.025;  0.659;    297; 27.349; 25.253;    1 
201001040800; 40182.33333333;  3.048;  0.087;    297;  3.185;  2.864;    1; 26.888;  0.145;    297; 27.250; 26.537;    1 
201001040900; 40182.37500000;  3.875;  0.266;    296;  3.967;  2.956;    1; 28.666;  0.512;    296; 28.972; 26.838;    1 
201001041000; 40182.41666667;  4.106;  0.240;    297;  4.475;  3.783;    1; 29.283;  0.560;    297; 30.245; 28.446;    1 
201001041100; 40182.45833333;  4.198;  0.228;    297;  4.428;  3.783;    1; 29.550;  0.536;    297; 30.201; 28.453;    1 
201001041200; 40182.50000000;  4.475;  0.095;    297;  4.659;  4.336;    1; 29.947;  0.255;    297; 30.546; 29.643;    1 
201001041300; 40182.54166667;  3.921;  0.335;    297;  4.382;  3.185;    1; 28.633;  0.759;    297; 29.684; 27.086;    1 
201001041400; 40182.58333333;  2.772;  0.163;    296;  3.231;  2.635;    1; 26.321;  0.310;    296; 27.250; 25.954;    1 
201001041500; 40182.62500000;  2.635;  0.033;    297;  2.727;  2.589;    1; 25.990;  0.075;    297; 26.219; 25.865;    1 
201001041600; 40182.66666667;  2.452;  0.103;    297;  2.727;  2.315;    1; 25.642;  0.203;    297; 26.219; 25.322;    1 
201001041700; 40182.70833333;  2.177;  0.116;    297;  2.315;  1.903;    1; 25.252;  0.133;    297; 25.486; 24.930;    1 
201001041800; 40182.75000000;  2.315;  0.087;    297;  2.406;  2.040;    1; 25.678;  0.131;    297; 25.856; 25.271;    1 
201001041900; 40182.79166667;  3.185;  0.405;    296;  3.369;  2.315;    1; 27.305;  0.793;    296; 27.708; 25.642;    1 
201001042000; 40182.83333333;  3.461;  0.169;    297;  3.967;  3.277;    1; 27.853;  0.428;    297; 29.064; 27.310;    1 
201001042100; 40182.87500000;  4.521;  0.329;    297;  4.798;  3.875;    1; 30.118;  0.689;    297; 30.761; 28.546;    1 
201001042200; 40182.91666667;  4.844;  0.154;    297;  5.168;  4.382;    1; 30.718;  0.422;    297; 31.397; 27.473;    1 
201001042300; 40182.95833333;  5.215;  0.065;    296;  5.354;  5.122;    1; 31.562;  0.350;    296; 31.813; 29.752;    1 
201001050000; 40183.00000000;  5.122;  0.072;    297;  5.307;  5.029;    1; 31.352;  0.134;    297; 31.688; 31.054;    1 
201001050100; 40183.04166667;  4.428;  0.441;    297;  5.168;  3.829;    1; 29.472;  1.216;    297; 31.395; 20.521;    1 
201001050200; 40183.08333333;  3.461;  0.173;    297;  3.875;  3.093;    1; 27.766;  0.355;    297; 28.540; 26.812;    1 
201001050300; 40183.12500000;  2.818;  0.096;    297;  3.093;  2.681;    1; 26.423;  0.160;    297; 26.888; 26.233;    1 
201001050400; 40183.16666667;  2.498;  0.175;    297;  2.727;  2.177;    1; 25.694;  0.348;    297; 26.358; 25.305;    1 
201001050500; 40183.20833333;  2.132;  0.084;    296;  2.406;  1.995;    1; 25.235;  0.226;    296; 26.034; 25.002;    1 
201001050600; 40183.25000000;  2.086;  0.208;    297;  2.543;  1.858;    1; 25.396;  0.396;    297; 26.354; 24.840;    1 
201001050700; 40183.29166667;  2.452;  0.038;    297;  2.498;  2.315;    1; 25.997;  0.043;    297; 26.086; 25.908;    1 
201001050800; 40183.33333333;  3.323;  0.295;    297;  3.461;  2.452;    1; 27.670;  0.530;    297; 27.940; 25.658;    1 
201001050900; 40183.37500000;  3.323;  0.134;    297;  3.737;  3.185;    1; 27.660;  0.336;    297; 28.526; 27.261;    1 
201001051000; 40183.41666667;  4.059;  0.193;    296;  4.336;  3.691;    1; 29.305;  0.469;    296; 29.939; 28.486;    1 
201001051100; 40183.45833333;  4.475;  0.169;    297;  4.706;  4.152;    1; 30.331;  0.391;    297; 30.718; 29.378;    1 
201001051200; 40183.50000000;  4.521;  0.073;    297;  4.659;  4.382;    1; 30.245;  0.165;    297; 30.632; 29.988;    1 
201001051300; 40183.54166667;  4.290;  0.080;    297;  4.521;  4.198;    1; 29.725;  0.160;    297; 30.331; 29.595;    1 
201001051400; 40183.58333333;  3.783;  0.294;    297;  4.244;  3.231;    1; 28.446;  0.691;    297; 29.681; 27.223;    1 
201001051500; 40183.62500000;  2.864;  0.162;    296;  3.277;  2.635;    1; 26.548;  0.325;    296; 27.310; 26.093;    1 
201001051600; 40183.66666667;  2.635;  0.026;    297;  2.681;  2.589;    1; 25.990;  0.049;    297; 26.204; 25.902;    1 
201001051700; 40183.70833333;  2.498;  0.118;    297;  2.681;  2.269;    1; 25.798;  0.170;    297; 26.204; 25.536;    1 
201001051800; 40183.75000000;  2.132;  0.111;    297;  2.406;  1.949;    1; 25.503;  0.191;    297; 25.893; 25.038;    1 
201001051900; 40183.79166667;  2.406;  0.056;    297;  2.452;  2.223;    1; 25.856;  0.064;    297; 25.997; 25.662;    1 
201001052000; 40183.83333333;  3.231;  0.336;    296;  3.461;  2.406;    1; 27.349;  0.632;    296; 27.805; 25.730;    1 
201001052100; 40183.87500000;  3.415;  0.335;    297;  4.106;  3.139;    1; 27.757;  0.841;    297; 29.414; 27.086;    1 
201001052200; 40183.91666667;  4.198;  0.087;    297;  4.382;  4.059;    1; 29.509;  0.164;    297; 29.814; 29.161;    1 
201001052300; 40183.95833333;  4.567;  0.144;    297;  4.937;  4.336;    1; 30.118;  0.428;    297; 31.016; 27.360;    1 
201001060000; 40184.00000000;  4.891;  0.132;    297;  5.029;  4.567;    1; 30.846;  0.312;    297; 31.185; 29.611;    1 
201001060100; 40184.04166667;  4.752;  0.110;    296;  4.983;  4.521;    1; 30.505;  0.389;    296; 31.100; 28.724;    1 
201001060200; 40184.08333333;  4.198;  0.356;    297;  4.567;  3.415;    1; 29.333;  0.994;    297; 30.416; 26.537;    1 
201001060300; 40184.12500000;  3.093;  0.171;    297;  3.415;  2.818;    1; 27.063;  0.338;    297; 27.805; 26.599;    1 
201001060400; 40184.16666667;  2.727;  0.051;    297;  2.864;  2.589;    1; 26.447;  0.077;    297; 26.674; 26.307;    1 
201001060500; 40184.20833333;  2.498;  0.105;    297;  2.681;  2.269;    1; 25.924;  0.206;    297; 26.382; 25.589;    1 
201001060600; 40184.25000000;  2.086;  0.134;    296;  2.315;  1.858;    1; 25.271;  0.234;    296; 25.698; 24.930;    1 
201001060700; 40184.29166667;  2.040;  0.138;    297;  2.315;  1.903;    1; 25.253;  0.261;    297; 25.788; 24.930;    1 
201001060800; 40184.33333333;  2.269;  0.081;    297;  2.772;  2.223;    1; 25.609;  0.250;    297; 26.889; 25.573;    1 
201001060900; 40184.37500000;  3.093;  0.114;    297;  3.231;  2.772;    1; 27.162;  0.190;    297; 27.513; 26.725;    1 
201001061000; 40184.41666667;  3.415;  0.313;    297;  3.829;  2.956;    1; 28.202;  0.688;    297; 28.753; 26.850;    1 
201001061100; 40184.45833333;  3.783;  0.243;    297;  3.967;  3.277;    1; 28.202;  0.428;    297; 29.105; 27.563;    1 
201001061200; 40184.50000000;  3.783;  0.156;    296;  4.106;  3.461;    1; 28.706;  0.328;    296; 29.414; 28.076;    1 
201001061300; 40184.54166667;  3.921;  0.222;    297;  4.198;  3.507;    1; 29.099;  0.444;    297; 29.546; 28.210;    1 
201001061400; 40184.58333333;  3.277;  0.143;    297;  3.553;  3.048;    1; 27.572;  0.337;    297; 28.250; 27.025;    1 
201001061500; 40184.62500000;  2.727;  0.218;    297;  3.093;  2.360;    1; 26.307;  0.477;    297; 27.239; 25.605;    1 
201001061600; 40184.66666667;  2.360;  0.044;    297;  2.452;  2.269;    1; 25.500;  0.086;    297; 25.730; 25.322;    1 
201001061700; 40184.70833333;  2.269;  0.036;    296;  2.360;  2.177;    1; 25.447;  0.104;    296; 25.893; 25.305;    1 
201001061800; 40184.75000000;  2.086;  0.135;    297;  2.360;  1.858;    1; 25.271;  0.215;    297; 25.767; 24.984;    1 
201001061900; 40184.79166667;  2.177;  0.189;    297;  2.315;  1.766;    1; 25.573;  0.333;    297; 25.877; 24.821;    1 
201001062000; 40184.83333333;  2.269;  0.171;    297;  3.002;  2.177;    1; 25.609;  0.448;    297; 27.316; 25.573;    1 
201001062100; 40184.87500000;  3.277;  0.094;    297;  3.369;  3.002;    1; 27.660;  0.173;    297; 27.971; 27.239;    1 
201001062200; 40184.91666667;  3.967;  0.288;    296;  4.336;  3.323;    1; 29.497;  0.733;    296; 30.327; 27.805;    1 
201001062300; 40184.95833333;  4.428;  0.050;    297;  4.521;  4.336;    1; 30.373;  0.092;    297; 30.588; 30.199;    1 
201001070000; 40185.00000000;  4.659;  0.196;    297;  4.983;  4.382;    1; 30.931;  0.357;    297; 31.356; 28.714;    1 
201001070100; 40185.04166667;  4.937;  0.044;    297;  4.983;  4.752;    1; 31.270;  0.161;    297; 31.398; 29.071;    1 
201001070200; 40185.08333333;  4.752;  0.449;    297;  4.798;  3.599;    1; 30.974;  1.042;    297; 31.145; 28.345;    1 
201001070300; 40185.12500000;  3.369;  0.143;    296;  3.599;  3.048;    1; 27.892;  0.364;    296; 28.432; 27.212;    1 
201001070400; 40185.16666667;  3.002;  0.099;    297;  3.139;  2.681;    1; 27.014;  0.235;    297; 27.376; 26.409;    1 
201001070500; 40185.20833333;  2.452;  0.146;    297;  2.727;  2.177;    1; 25.960;  0.213;    297; 26.484; 25.662;    1 
201001070600; 40185.25000000;  2.132;  0.094;    297;  2.269;  1.903;    1; 25.450;  0.165;    297; 25.719; 25.163;    1 
201001070700; 40185.29166667;  1.949;  0.077;    297;  2.223;  1.812;    1; 25.343;  0.162;    297; 25.861; 25.056;    1 
201001070800; 40185.33333333;  1.995;  0.160;    296;  2.223;  1.766;    1; 25.523;  0.275;    296; 25.861; 25.001;    1 
201001070900; 40185.37500000;  2.177;  0.135;    297;  2.543;  2.086;    1; 25.682;  0.264;    297; 26.494; 25.646;    1 
201001071000; 40185.41666667;  2.360;  0.125;    297;  2.589;  2.177;    1; 25.960;  0.255;    297; 26.597; 25.662;    1 
201001071100; 40185.45833333;  2.681;  0.039;    297;  2.727;  2.543;    1; 26.573;  0.081;    297; 26.699; 26.293;    1 
201001071200; 40185.50000000;  2.910;  0.294;    297;  3.507;  2.589;    1; 27.239;  0.651;    297; 28.424; 26.409;    1 
201001071300; 40185.54166667;  3.185;  0.227;    297;  3.553;  2.818;    1; 27.524;  0.519;    297; 28.512; 26.863;    1 
201001071400; 40185.58333333;  3.185;  0.227;    296;  3.599;  2.864;    1; 27.524;  0.496;    296; 28.519; 26.964;    1 
201001071500; 40185.62500000;  2.772;  0.194;    297;  3.093;  2.315;    1; 26.586;  0.433;    297; 27.415; 25.642;    1 
201001071600; 40185.66666667;  2.223;  0.066;    297;  2.360;  2.086;    1; 25.431;  0.137;    297; 25.856; 25.199;    1 
201001071700; 40185.70833333;  1.949;  0.095;    297;  2.132;  1.766;    1; 24.840;  0.185;    297; 25.324; 24.352;    1 
201001071800; 40185.75000000;  1.721;  0.037;    296;  1.812;  1.629;    1; 24.567;  0.069;    296; 24.712; 23.723;    1 
201001071900; 40185.79166667;  1.675;  0.039;    297;  1.812;  1.584;    1; 24.603;  0.097;    297; 24.947; 24.512;    1 
201001072000; 40185.83333333;  1.721;  0.064;    297;  1.812;  1.584;    1; 24.767;  0.105;    297; 24.928; 24.567;    1 
201001072100; 40185.87500000;  1.903;  0.328;    297;  2.727;  1.675;    1; 25.056;  0.693;    297; 26.750; 24.712;    1 
201001072200; 40185.91666667;  2.681;  0.053;    297;  2.772;  2.589;    1; 26.447;  0.133;    297; 26.763; 26.256;    1 
201001072300; 40185.95833333;  3.002;  0.261;    296;  3.415;  2.589;    1; 27.278;  0.725;    296; 28.569; 26.256;    1 
201001080000; 40186.00000000;  3.875;  0.199;    297;  3.967;  3.323;    1; 29.364;  0.385;    297; 29.579; 28.281;    1 
201001080100; 40186.04166667;  3.783;  0.337;    297;  4.521;  3.553;    1; 29.396;  0.720;    297; 30.760; 28.700;    1 
201001080200; 40186.08333333;  4.059;  0.149;    297;  4.290;  3.737;    1; 29.801;  0.301;    297; 30.500; 29.151;    1 
201001080300; 40186.12500000;  3.507;  0.327;    297;  3.921;  2.956;    1; 28.417;  0.712;    297; 29.405; 27.492;    1 
201001080400; 40186.16666667;  2.772;  0.142;    297;  3.002;  2.452;    1; 27.028;  0.325;    297; 27.581; 26.368;    1 
201001080500; 40186.20833333;  2.223;  0.119;    296;  2.498;  2.086;    1; 25.717;  0.292;    296; 26.457; 25.467;    1 
201001080600; 40186.25000000;  1.995;  0.105;    297;  2.132;  1.766;    1; 25.217;  0.241;    297; 25.503; 24.732;    1 
201001080700; 40186.29166667;  1.721;  0.052;    297;  1.812;  1.584;    1; 24.712;  0.051;    297; 24.802; 24.567;    1 
201001080800; 40186.33333333;  1.675;  0.040;    297;  1.766;  1.584;    1; 24.819;  0.108;    297; 25.199; 24.693;    1 
201001080900; 40186.37500000;  1.949;  0.137;    297;  2.177;  1.629;    1; 25.307;  0.185;    297; 25.629; 24.874;    1 
201001081000; 40186.41666667;  1.949;  0.206;    296;  2.406;  1.858;    1; 25.272;  0.375;    296; 26.108; 25.110;    1 
201001081100; 40186.45833333;  2.315;  0.066;    297;  2.452;  2.132;    1; 25.893;  0.148;    297; 26.227; 25.609;    1 
201001081200; 40186.50000000;  2.635;  0.471;    297;  3.599;  2.360;    1; 26.661;  1.059;    297; 28.646; 25.960;    1 
201001081300; 40186.54166667;  3.369;  0.124;    297;  3.599;  3.093;    1; 28.067;  0.256;    297; 28.519; 27.349;    1 
201001081400; 40186.58333333;  3.507;  0.137;    297;  3.691;  3.139;    1; 28.512;  0.318;    297; 28.914; 27.699;    1 
201001081500; 40186.62500000;  2.727;  0.172;    297;  3.185;  2.452;    1; 26.801;  0.354;    297; 27.826; 26.101;    1 
201001081600; 40186.66666667;  2.040;  0.167;    296;  2.498;  1.858;    1; 25.110;  0.465;    296; 26.138; 24.427;    1 
201001081700; 40186.70833333;  1.858;  0.077;    297;  1.949;  1.629;    1; 24.607;  0.097;    297; 24.732; 24.387;    1 
201001081800; 40186.75000000;  1.584;  0.079;    297;  1.721;  1.401;    1; 24.325;  0.072;    297; 24.457; 24.200;    1 
201001081900; 40186.79166667;  1.310;  0.088;    297;  1.447;  1.083;    1; 24.010;  0.095;    297; 24.269; 23.521;    1 
201001082000; 40186.83333333;  1.037;  0.033;    297;  1.128;  0.992;    1; 23.633;  0.073;    297; 23.908; 23.542;    1 
201001082100; 40186.87500000;  1.401;  0.176;    296;  1.538;  0.992;    1; 24.235;  0.260;    296; 24.633; 23.633;    1 
201001082200; 40186.91666667;  1.447;  0.197;    297;  2.086;  1.356;    1; 24.325;  0.342;    297; 25.433; 24.235;    1 
201001082300; 40186.95833333;  1.766;  0.119;    297;  2.132;  1.629;    1; 24.874;  0.208;    297; 25.593; 24.477;    1 
201001090000; 40187.00000000;  2.177;  0.267;    297;  2.727;  1.766;    1; 25.788;  0.563;    297; 27.004; 24.947;    1 
201001090100; 40187.04166667;  2.360;  0.081;    296;  2.543;  2.223;    1; 26.250;  0.191;    296; 26.635; 25.893;    1 
201001090200; 40187.08333333;  2.727;  0.197;    297;  3.139;  2.452;    1; 27.016;  0.487;    297; 28.208; 26.457;    1 
201001090300; 40187.12500000;  2.772;  0.109;    297;  3.093;  2.681;    1; 27.282;  0.179;    297; 27.904; 27.155;    1 
201001090400; 40187.16666667;  1.538;  0.525;    297;  2.727;  1.037;    1; 24.926;  0.946;    297; 27.282; 24.079;    1 
