NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
200801011100; 39448.45833333;  5.143;  0.025;    297;  5.189;  5.050;    1; 27.606;  0.083;    297; 27.770; 27.399;    1 
200801011200; 39448.50000000;  5.235;  0.066;    296;  5.328;  5.096;    1; 28.019;  0.279;    296; 28.471; 27.442;    1 
200801011300; 39448.54166667;  5.328;  0.028;    297;  5.375;  5.235;    1; 28.349;  0.096;    297; 28.595; 28.062;    1 
200801011400; 39448.58333333;  5.328;  0.037;    297;  5.375;  5.235;    1; 28.513;  0.097;    297; 28.595; 28.307;    1 
200801011500; 39448.62500000;  5.282;  0.033;    297;  5.282;  5.143;    1; 28.307;  0.135;    297; 28.348; 27.813;    1 
200801011600; 39448.66666667;  5.003;  0.076;    297;  5.189;  4.910;    1; 27.230;  0.286;    297; 27.895; 26.896;    1 
200801011700; 39448.70833333;  4.818;  0.063;    296;  4.957;  4.725;    1; 26.478;  0.267;    296; 26.978; 26.104;    1 
200801011800; 39448.75000000;  4.679;  0.041;    297;  4.771;  4.586;    1; 25.977;  1.179;    297; 26.224; 16.530;    1 
200801011900; 39448.79166667;  4.540;  0.051;    297;  4.632;  4.401;    1; 25.428;  0.723;    297; 25.666; 20.326;    1 
200801012000; 39448.83333333;  4.401;  0.027;    297;  4.447;  4.308;    1; 25.196;  0.121;    297; 25.491; 25.077;    1 
200801012100; 39448.87500000;  4.586;  0.060;    297;  4.632;  4.401;    1; 25.593;  0.145;    297; 25.795; 25.299;    1 
200801012200; 39448.91666667;  4.632;  0.070;    296;  4.818;  4.540;    1; 25.841;  0.220;    296; 26.396; 25.676;    1 
200801012300; 39448.95833333;  4.864;  0.060;    297;  4.910;  4.679;    1; 26.770;  0.206;    297; 26.935; 26.097;    1 
200801020000; 39449.00000000;  4.818;  0.033;    297;  4.864;  4.725;    1; 26.846;  0.083;    297; 27.017; 26.681;    1 
200801020100; 39449.04166667;  4.910;  0.026;    297;  4.957;  4.818;    1; 27.226;  0.161;    297; 27.599; 26.978;    1 
200801020200; 39449.08333333;  5.003;  0.028;    297;  5.003;  4.910;    1; 27.724;  0.115;    297; 27.889; 26.492;    1 
200801020300; 39449.12500000;  5.050;  0.049;    296;  5.096;  4.910;    1; 28.096;  0.216;    296; 28.261; 26.202;    1 
200801020400; 39449.16666667;  4.910;  0.029;    297;  4.957;  4.818;    1; 27.638;  0.100;    297; 27.968; 27.512;    1 
200801020500; 39449.20833333;  4.540;  0.131;    297;  4.864;  4.401;    1; 26.789;  0.335;    297; 27.595; 26.412;    1 
200801020600; 39449.25000000;  4.401;  0.064;    297;  4.493;  4.215;    1; 26.276;  0.206;    297; 26.616; 25.814;    1 
200801020700; 39449.29166667;  4.077;  0.074;    297;  4.262;  3.938;    1; 25.378;  0.176;    297; 25.805; 25.117;    1 
200801020800; 39449.33333333;  3.892;  0.047;    297;  3.984;  3.799;    1; 24.974;  0.066;    297; 25.189; 24.854;    1 
200801020900; 39449.37500000;  3.846;  0.070;    296;  4.077;  3.799;    1; 25.153;  0.116;    296; 25.331; 24.890;    1 
200801021000; 39449.41666667;  4.262;  0.076;    297;  4.354;  4.030;    1; 25.555;  0.121;    297; 25.731; 25.295;    1 
200801021100; 39449.45833333;  4.215;  0.020;    297;  4.262;  4.123;    1; 25.555;  0.042;    297; 25.805; 25.555;    1 
200801021200; 39449.50000000;  4.354;  0.129;    297;  4.586;  4.123;    1; 25.943;  0.299;    297; 26.540; 25.508;    1 
200801021300; 39449.54166667;  4.586;  0.065;    297;  4.725;  4.493;    1; 26.668;  0.210;    297; 27.089; 26.457;    1 
200801021400; 39449.58333333;  4.632;  0.050;    296;  4.725;  4.540;    1; 26.879;  0.128;    296; 27.133; 26.668;    1 
200801021500; 39449.62500000;  4.679;  0.058;    297;  4.771;  4.540;    1; 27.171;  0.138;    297; 27.337; 26.879;    1 
200801021600; 39449.66666667;  4.308;  0.247;    297;  4.771;  4.123;    1; 25.897;  0.891;    297; 27.337; 25.139;    1 
200801021700; 39449.70833333;  4.030;  0.115;    297;  4.169;  3.753;    1; 25.451;  0.245;    297; 25.665; 24.794;    1 
200801021800; 39449.75000000;  3.707;  0.043;    297;  3.799;  3.661;    1; 24.614;  0.091;    297; 24.878; 24.530;    1 
200801021900; 39449.79166667;  3.661;  0.035;    296;  3.707;  3.569;    1; 24.601;  0.049;    296; 24.734; 24.229;    1 
200801022000; 39449.83333333;  3.430;  0.084;    297;  3.615;  3.292;    1; 24.152;  0.575;    297; 24.517; 19.767;    1 
200801022100; 39449.87500000;  3.292;  0.045;    297;  3.384;  3.200;    1; 24.053;  0.422;    297; 24.477; 21.337;    1 
200801022200; 39449.91666667;  3.292;  0.158;    297;  3.615;  3.154;    1; 23.988;  0.979;    297; 24.552; 18.371;    1 
200801022300; 39449.95833333;  3.522;  0.077;    296;  3.846;  3.430;    1; 24.539;  0.139;    296; 24.962; 24.082;    1 
200801030000; 39450.00000000;  3.984;  0.052;    297;  4.123;  3.753;    1; 25.284;  0.219;    297; 25.833; 23.403;    1 
200801030100; 39450.04166667;  3.984;  0.074;    297;  4.123;  3.846;    1; 25.320;  0.254;    297; 25.833; 24.318;    1 
200801030200; 39450.08333333;  4.169;  0.118;    297;  4.354;  3.938;    1; 25.851;  0.328;    297; 26.557; 25.081;    1 
200801030300; 39450.12500000;  4.262;  0.033;    297;  4.308;  4.169;    1; 26.435;  0.681;    297; 26.770; 23.152;    1 
200801030400; 39450.16666667;  4.169;  0.056;    297;  4.308;  4.030;    1; 26.595;  0.217;    297; 27.098; 24.771;    1 
200801030500; 39450.20833333;  4.169;  0.081;    296;  4.308;  3.984;    1; 26.298;  0.758;    296; 27.021; 23.744;    1 
200801030600; 39450.25000000;  3.476;  0.297;    297;  4.030;  3.154;    1; 25.350;  0.427;    297; 26.235; 24.925;    1 
200801030700; 39450.29166667;  3.154;  0.049;    297;  3.200;  3.016;    1; 24.669;  0.175;    297; 25.047; 24.350;    1 
200801030800; 39450.33333333;  2.924;  0.044;    297;  3.062;  2.878;    1; 24.063;  0.115;    297; 24.421; 23.993;    1 
200801030900; 39450.37500000;  2.970;  0.047;    297;  3.062;  2.878;    1; 24.063;  0.048;    297; 24.164; 23.993;    1 
200801031000; 39450.41666667;  2.924;  0.016;    296;  2.970;  2.878;    1; 24.199;  0.063;    296; 24.235; 24.028;    1 
200801031100; 39450.45833333;  3.200;  0.089;    297;  3.292;  2.924;    1; 24.413;  0.063;    297; 24.499; 24.164;    1 
200801031200; 39450.50000000;  3.384;  0.065;    297;  3.430;  3.200;    1; 24.646;  0.119;    297; 24.914; 24.413;    1 
200801031300; 39450.54166667;  3.476;  0.027;    297;  3.522;  3.430;    1; 25.011;  0.085;    297; 25.180; 24.793;    1 
200801031400; 39450.58333333;  3.522;  0.022;    297;  3.569;  3.476;    1; 25.265;  0.049;    297; 25.350; 25.144;    1 
200801031500; 39450.62500000;  3.522;  0.058;    296;  3.615;  3.338;    1; 25.313;  0.048;    296; 25.424; 25.217;    1 
200801031600; 39450.66666667;  2.970;  0.241;    297;  3.384;  2.694;    1; 25.193;  0.147;    297; 25.415; 24.896;    1 
200801031700; 39450.70833333;  3.200;  0.202;    297;  3.707;  2.970;    1; 25.647;  0.258;    297; 26.256; 25.243;    1 
200801031800; 39450.75000000;  3.338;  0.223;    297;  3.799;  2.970;    1; 25.449;  0.408;    297; 26.302; 24.899;    1 
200801031900; 39450.79166667;  2.326;  0.215;    297;  3.016;  2.097;    1; 24.404;  0.231;    297; 24.946; 23.935;    1 
200801032000; 39450.83333333;  2.143;  0.024;    297;  2.143;  2.051;    1; 23.935;  0.038;    297; 24.146; 23.848;    1 
200801032100; 39450.87500000;  2.097;  0.033;    296;  2.143;  2.005;    1; 23.935;  0.036;    296; 23.971; 23.831;    1 
200801032200; 39450.91666667;  2.005;  0.030;    297;  2.051;  1.959;    1; 23.866;  0.074;    297; 23.918; 23.638;    1 
200801032300; 39450.95833333;  2.372;  0.243;    297;  2.556;  1.914;    1; 24.158;  0.214;    297; 24.347; 23.673;    1 
200801040000; 39451.00000000;  2.556;  0.050;    297;  2.694;  2.510;    1; 24.312;  0.078;    297; 24.636; 24.225;    1 
200801040100; 39451.04166667;  2.740;  0.024;    297;  2.786;  2.694;    1; 24.687;  0.062;    297; 24.773; 24.514;    1 
200801040200; 39451.08333333;  2.970;  0.121;    296;  3.062;  2.740;    1; 25.071;  0.151;    296; 25.157; 24.737;    1 
200801040300; 39451.12500000;  3.016;  0.056;    297;  3.154;  3.016;    1; 25.157;  0.123;    297; 25.427; 25.071;    1 
200801040400; 39451.16666667;  3.154;  0.059;    297;  3.200;  2.970;    1; 25.427;  0.069;    297; 25.561; 25.194;    1 
200801040500; 39451.20833333;  2.832;  0.066;    297;  3.016;  2.740;    1; 25.169;  0.133;    297; 25.883; 24.996;    1 
200801040600; 39451.25000000;  3.661;  0.206;    297;  3.753;  2.970;    1; 26.889;  0.304;    297; 27.145; 25.711;    1 
200801040700; 39451.29166667;  3.062;  0.344;    297;  3.615;  2.510;    1; 25.673;  0.616;    297; 26.757; 24.745;    1 
200801040800; 39451.33333333;  2.326;  0.100;    296;  2.602;  2.189;    1; 24.484;  0.163;    296; 25.056; 24.301;    1 
200801040900; 39451.37500000;  2.005;  0.085;    297;  2.189;  1.822;    1; 23.954;  0.192;    297; 24.373; 23.567;    1 
200801041000; 39451.41666667;  1.822;  0.042;    297;  1.914;  1.730;    1; 23.532;  0.088;    297; 23.761; 23.425;    1 
200801041100; 39451.45833333;  2.005;  0.039;    297;  2.143;  1.914;    1; 23.866;  0.130;    297; 24.146; 23.655;    1 
200801041200; 39451.50000000;  2.280;  0.118;    297;  2.510;  2.097;    1; 23.673;  0.223;    297; 24.347; 23.568;    1 
200801041300; 39451.54166667;  2.602;  0.028;    296;  2.648;  2.510;    1; 24.312;  0.067;    296; 24.485; 24.052;    1 
200801041400; 39451.58333333;  2.694;  0.435;    297;  4.123;  2.648;    1; 24.413;  0.955;    297; 27.429; 24.341;    1 
200801041500; 39451.62500000;  3.338;  0.314;    297;  4.169;  3.338;    1; 25.668;  0.674;    297; 27.435; 25.412;    1 
200801041600; 39451.66666667;  3.292;  0.021;    297;  3.338;  3.292;    1; 25.535;  0.027;    297; 25.668; 25.535;    1 
200801041700; 39451.70833333;  3.338;  0.029;    297;  3.384;  3.292;    1; 25.716;  0.049;    297; 25.802; 25.583;    1 
200801041800; 39451.75000000;  3.546;  0.191;    296;  3.799;  3.292;    1; 26.587;  0.504;    296; 26.988; 25.706;    1 
200801041900; 39451.79166667;  3.569;  0.222;    297;  3.846;  3.062;    1; 26.332;  0.493;    297; 26.988; 25.206;    1 
200801042000; 39451.83333333;  2.832;  0.151;    297;  3.062;  2.602;    1; 24.750;  0.269;    297; 25.329; 24.413;    1 
200801042100; 39451.87500000;  2.510;  0.043;    297;  2.602;  2.418;    1; 24.312;  0.077;    297; 24.449; 23.898;    1 
200801042200; 39451.91666667;  2.326;  0.032;    297;  2.418;  2.280;    1; 23.829;  0.084;    297; 24.071; 23.655;    1 
200801042300; 39451.95833333;  1.914;  0.111;    296;  2.280;  1.868;    1; 22.970;  0.232;    296; 23.742; 22.795;    1 
200801050000; 39452.00000000;  2.097;  0.117;    297;  2.326;  1.914;    1; 23.305;  0.203;    297; 23.794; 22.936;    1 
200801050100; 39452.04166667;  2.464;  0.050;    297;  2.510;  2.326;    1; 23.898;  0.112;    297; 24.087; 23.533;    1 
200801050200; 39452.08333333;  2.786;  0.129;    297;  2.878;  2.510;    1; 24.392;  0.190;    297; 24.664; 23.965;    1 
200801050300; 39452.12500000;  2.878;  0.197;    297;  3.430;  2.740;    1; 24.578;  0.428;    297; 25.849; 24.255;    1 
200801050400; 39452.16666667;  3.476;  0.030;    297;  3.522;  3.384;    1; 25.812;  0.087;    297; 25.944; 25.642;    1 
200801050500; 39452.20833333;  3.016;  0.280;    296;  3.476;  2.786;    1; 24.592;  0.600;    296; 25.727; 24.098;    1 
200801050600; 39452.25000000;  2.970;  0.080;    297;  3.108;  2.786;    1; 24.628;  0.224;    297; 24.949; 24.098;    1 
200801050700; 39452.29166667;  3.200;  0.043;    297;  3.246;  3.062;    1; 25.011;  0.069;    297; 25.181; 24.863;    1 
200801050800; 39452.33333333;  3.200;  0.106;    297;  3.615;  3.154;    1; 24.925;  0.329;    297; 26.379; 24.804;    1 
200801050900; 39452.37500000;  3.938;  0.098;    297;  4.077;  3.615;    1; 26.878;  0.282;    297; 27.300; 25.794;    1 
200801051000; 39452.41666667;  3.384;  0.160;    296;  3.846;  3.246;    1; 24.926;  0.501;    296; 26.565; 24.562;    1 
200801051100; 39452.45833333;  3.753;  0.093;    297;  3.892;  3.569;    1; 26.095;  0.331;    297; 26.442; 25.361;    1 
200801051200; 39452.50000000;  3.615;  0.090;    297;  3.846;  3.569;    1; 25.652;  0.284;    297; 26.311; 25.530;    1 
200801051300; 39452.54166667;  3.799;  0.161;    297;  4.215;  3.661;    1; 26.057;  0.542;    297; 27.647; 25.710;    1 
200801051400; 39452.58333333;  4.447;  0.142;    297;  4.540;  4.123;    1; 28.243;  0.501;    297; 28.665; 26.969;    1 
200801051500; 39452.62500000;  4.540;  0.137;    296;  4.679;  4.308;    1; 28.581;  0.465;    296; 28.919; 27.612;    1 
200801051600; 39452.66666667;  4.586;  0.042;    297;  4.725;  4.540;    1; 28.626;  0.160;    297; 28.919; 28.332;    1 
200801051700; 39452.70833333;  4.771;  0.157;    297;  5.050;  4.540;    1; 29.086;  0.419;    297; 29.710; 28.416;    1 
200801051800; 39452.75000000;  4.910;  0.109;    297;  4.957;  4.586;    1; 29.295;  0.283;    297; 29.502; 28.499;    1 
200801051900; 39452.79166667;  5.096;  0.083;    297;  5.189;  4.864;    1; 29.708;  0.159;    297; 29.832; 29.253;    1 
200801052000; 39452.83333333;  5.143;  0.077;    296;  5.189;  4.957;    1; 29.707;  0.280;    296; 29.832; 28.797;    1 
200801052100; 39452.87500000;  4.864;  0.110;    297;  5.096;  4.679;    1; 28.837;  0.422;    297; 29.791; 27.879;    1 
200801052200; 39452.91666667;  4.679;  0.103;    297;  4.771;  4.354;    1; 28.042;  0.316;    297; 28.794; 27.573;    1 
200801052300; 39452.95833333;  4.030;  0.092;    297;  4.401;  3.984;    1; 26.840;  0.278;    297; 27.652; 26.710;    1 
200801060000; 39453.00000000;  4.030;  0.051;    296;  4.169;  3.984;    1; 26.794;  0.173;    296; 27.222; 26.588;    1 
200801060100; 39453.04166667;  4.030;  0.159;    296;  4.308;  3.799;    1; 26.878;  0.487;    296; 27.776; 26.189;    1 
200801060200; 39453.08333333;  4.123;  0.150;    297;  4.447;  4.077;    1; 27.222;  0.441;    297; 28.119; 26.969;    1 
200801060300; 39453.12500000;  4.540;  0.080;    297;  4.771;  4.447;    1; 28.289;  0.228;    297; 28.961; 28.079;    1 
200801060400; 39453.16666667;  4.957;  0.066;    297;  5.050;  4.771;    1; 29.336;  0.141;    297; 29.544; 28.836;    1 
200801060500; 39453.20833333;  5.143;  0.080;    297;  5.282;  5.050;    1; 29.585;  0.102;    297; 29.790; 29.419;    1 
200801060600; 39453.25000000;  5.235;  0.018;    297;  5.282;  5.189;    1; 29.747;  0.039;    297; 29.830; 29.582;    1 
200801060700; 39453.29166667;  5.282;  0.024;    296;  5.328;  5.235;    1; 29.747;  0.033;    296; 29.870; 29.705;    1 
200801060800; 39453.33333333;  5.282;  0.019;    297;  5.328;  5.235;    1; 29.788;  0.039;    297; 29.870; 29.705;    1 
200801060900; 39453.37500000;  5.235;  0.159;    297;  5.282;  4.771;    1; 29.747;  0.355;    297; 29.790; 28.712;    1 
200801061000; 39453.41666667;  4.771;  0.066;    297;  4.910;  4.632;    1; 28.712;  0.196;    297; 29.087; 28.252;    1 
200801061100; 39453.45833333;  4.493;  0.083;    297;  4.725;  4.401;    1; 27.995;  0.180;    297; 28.585; 27.784;    1 
200801061200; 39453.50000000;  4.447;  0.034;    296;  4.540;  4.354;    1; 27.740;  0.095;    296; 27.995; 27.533;    1 
200801061300; 39453.54166667;  4.401;  0.054;    297;  4.540;  4.308;    1; 27.824;  0.169;    297; 27.995; 27.445;    1 
200801061400; 39453.58333333;  4.493;  0.026;    297;  4.540;  4.401;    1; 28.035;  0.050;    297; 28.122; 27.951;    1 
200801061500; 39453.62500000;  4.725;  0.122;    297;  4.818;  4.493;    1; 28.627;  0.283;    297; 28.795; 28.039;    1 
200801061600; 39453.66666667;  4.957;  0.087;    297;  5.003;  4.725;    1; 29.046;  0.186;    297; 29.212; 28.587;    1 
200801061700; 39453.70833333;  5.050;  0.138;    297;  5.328;  4.957;    1; 29.253;  0.194;    297; 29.663; 29.004;    1 
200801061800; 39453.75000000;  5.235;  0.078;    296;  5.375;  5.096;    1; 29.500;  0.103;    296; 29.705; 29.294;    1 
200801061900; 39453.79166667;  5.328;  0.032;    297;  5.375;  5.189;    1; 29.623;  0.051;    297; 29.705; 29.417;    1 
200801062000; 39453.83333333;  5.328;  0.019;    297;  5.375;  5.282;    1; 29.663;  0.036;    297; 29.705; 29.581;    1 
200801062100; 39453.87500000;  5.328;  0.082;    297;  5.328;  4.957;    1; 29.581;  0.162;    297; 29.705; 28.921;    1 
200801062200; 39453.91666667;  4.679;  0.089;    296;  4.957;  4.632;    1; 28.542;  0.140;    296; 29.004; 28.375;    1 
200801062300; 39453.95833333;  4.447;  0.088;    297;  4.632;  4.308;    1; 28.079;  0.195;    297; 28.416; 27.780;    1 
200801070000; 39454.00000000;  4.169;  0.082;    297;  4.308;  4.030;    1; 27.390;  0.185;    297; 27.820; 27.047;    1 
200801070100; 39454.04166667;  3.938;  0.099;    297;  4.030;  3.707;    1; 26.872;  0.309;    297; 27.086; 26.011;    1 
200801070200; 39454.08333333;  3.707;  0.061;    297;  3.892;  3.661;    1; 26.133;  0.182;    297; 26.526; 25.964;    1 
200801070300; 39454.12500000;  3.938;  0.034;    297;  3.938;  3.846;    1; 26.703;  0.072;    297; 26.741; 26.488;    1 
200801070400; 39454.16666667;  3.938;  0.039;    296;  4.030;  3.938;    1; 26.787;  0.088;    296; 27.131; 26.703;    1 
200801070500; 39454.20833333;  4.030;  0.054;    297;  4.215;  3.984;    1; 26.878;  0.177;    297; 27.563; 26.794;    1 
200801070600; 39454.25000000;  4.401;  0.081;    297;  4.447;  4.215;    1; 27.908;  0.215;    297; 28.075; 27.440;    1 
200801070700; 39454.29166667;  4.493;  0.046;    297;  4.540;  4.401;    1; 28.079;  0.092;    297; 28.330; 27.868;    1 
200801070800; 39454.33333333;  4.864;  0.132;    297;  5.003;  4.540;    1; 28.796;  0.274;    297; 29.212; 28.122;    1 
200801070900; 39454.37500000;  5.003;  0.068;    296;  5.050;  4.771;    1; 29.046;  0.187;    296; 29.212; 28.505;    1 
200801071000; 39454.41666667;  4.586;  0.119;    297;  4.818;  4.447;    1; 27.955;  0.300;    297; 28.629; 27.705;    1 
200801071100; 39454.45833333;  4.447;  0.071;    297;  4.632;  4.354;    1; 27.744;  0.125;    297; 28.082; 27.573;    1 
200801071200; 39454.50000000;  4.679;  0.044;    297;  4.725;  4.540;    1; 28.378;  0.137;    297; 28.461; 27.959;    1 
200801071300; 39454.54166667;  4.632;  0.041;    297;  4.818;  4.632;    1; 28.375;  0.081;    297; 28.670; 28.292;    1 
200801071400; 39454.58333333;  4.957;  0.078;    296;  5.003;  4.725;    1; 28.921;  0.156;    296; 29.004; 28.503;    1 
200801071500; 39454.62500000;  5.050;  0.040;    297;  5.096;  4.957;    1; 29.087;  0.051;    297; 29.212; 28.963;    1 
200801071600; 39454.66666667;  5.189;  0.070;    297;  5.282;  5.003;    1; 29.253;  0.111;    297; 29.376; 28.922;    1 
200801071700; 39454.70833333;  5.282;  0.043;    297;  5.328;  5.189;    1; 29.335;  0.068;    297; 29.458; 29.170;    1 
200801071800; 39454.75000000;  5.235;  0.030;    297;  5.328;  5.189;    1; 29.252;  0.047;    297; 29.376; 29.170;    1 
200801071900; 39454.79166667;  5.421;  0.136;    296;  5.561;  5.235;    1; 29.496;  0.159;    296; 29.660; 29.211;    1 
200801072000; 39454.83333333;  5.608;  0.028;    297;  5.654;  5.561;    1; 29.658;  0.031;    297; 29.740; 29.577;    1 
200801072100; 39454.87500000;  5.561;  0.046;    297;  5.654;  5.468;    1; 29.618;  0.041;    297; 29.700; 29.496;    1 
200801072200; 39454.91666667;  5.235;  0.133;    297;  5.514;  5.096;    1; 29.129;  0.295;    297; 29.620; 28.758;    1 
200801072300; 39454.95833333;  5.096;  0.034;    297;  5.143;  5.050;    1; 28.798;  0.099;    297; 29.005; 28.633;    1 
200801080000; 39455.00000000;  5.143;  0.030;    297;  5.189;  5.050;    1; 29.005;  0.068;    297; 29.088; 28.881;    1 
200801080100; 39455.04166667;  5.143;  0.033;    296;  5.189;  5.096;    1; 29.129;  0.074;    296; 29.294; 29.046;    1 
200801080200; 39455.08333333;  5.143;  0.040;    297;  5.235;  5.050;    1; 29.253;  0.060;    297; 29.376; 29.088;    1 
200801080300; 39455.12500000;  5.096;  0.064;    297;  5.235;  5.050;    1; 29.253;  0.068;    297; 29.418; 29.129;    1 
200801080400; 39455.16666667;  5.328;  0.038;    297;  5.375;  5.235;    1; 29.499;  0.040;    297; 29.581; 29.376;    1 
200801080500; 39455.20833333;  5.328;  0.022;    297;  5.375;  5.282;    1; 29.499;  0.020;    297; 29.540; 29.416;    1 
200801080600; 39455.25000000;  5.375;  0.023;    296;  5.375;  5.328;    1; 29.499;  0.030;    296; 29.581; 29.457;    1 
200801080700; 39455.29166667;  5.514;  0.078;    297;  5.608;  5.328;    1; 29.658;  0.079;    297; 29.782; 29.457;    1 
200801080800; 39455.33333333;  5.654;  0.042;    297;  5.701;  5.514;    1; 29.780;  0.062;    297; 29.862; 29.700;    1 
200801080900; 39455.37500000;  5.654;  0.021;    297;  5.701;  5.608;    1; 29.862;  0.034;    297; 29.944; 29.780;    1 
200801081000; 39455.41666667;  5.561;  0.136;    297;  5.654;  5.235;    1; 29.700;  0.178;    297; 29.862; 29.252;    1 
200801081100; 39455.45833333;  5.235;  0.105;    297;  5.282;  5.003;    1; 29.170;  0.119;    297; 29.376; 29.005;    1 
200801081200; 39455.50000000;  5.143;  0.051;    296;  5.143;  5.003;    1; 29.088;  0.147;    296; 29.170; 28.715;    1 
200801081300; 39455.54166667;  5.003;  0.094;    297;  5.143;  4.771;    1; 28.715;  0.240;    297; 29.046; 28.088;    1 
200801081400; 39455.58333333;  4.493;  0.083;    297;  4.771;  4.354;    1; 27.494;  0.193;    297; 28.088; 27.072;    1 
200801081500; 39455.62500000;  4.354;  0.067;    297;  4.447;  4.262;    1; 27.149;  0.170;    297; 27.450; 26.898;    1 
200801081600; 39455.66666667;  4.447;  0.037;    297;  4.586;  4.447;    1; 27.411;  0.101;    297; 27.832; 27.283;    1 
200801081700; 39455.70833333;  4.679;  0.045;    296;  4.771;  4.540;    1; 27.919;  0.115;    296; 28.254; 27.582;    1 
200801081800; 39455.75000000;  4.818;  0.051;    297;  4.957;  4.725;    1; 27.965;  0.598;    297; 28.548; 22.707;    1 
200801081900; 39455.79166667;  4.957;  0.034;    297;  5.003;  4.864;    1; 28.465;  0.419;    296; 28.714; 23.711;    1 
200801082000; 39455.83333333;  4.957;  0.000;    297;  4.957;  4.957;    1; 28.424;  0.039;    297; 28.507; 28.424;    1 
200801082100; 39455.87500000;  5.375;  0.170;    297;  5.468;  4.957;    1; 29.293;  0.338;    297; 29.498; 28.424;    1 
200801082200; 39455.91666667;  5.468;  0.052;    296;  5.514;  5.328;    1; 29.374;  0.154;    296; 29.580; 28.842;    1 
200801082300; 39455.95833333;  5.189;  0.136;    297;  5.468;  4.957;    1; 28.633;  0.367;    297; 29.620; 28.136;    1 
200801090000; 39456.00000000;  4.957;  0.021;    296;  5.003;  4.910;    1; 28.011;  0.074;    296; 28.176; 27.929;    1 
200801090100; 39456.04166667;  4.957;  0.023;    297;  4.957;  4.910;    1; 28.051;  0.048;    297; 28.134; 27.929;    1 
200801090200; 39456.08333333;  4.632;  0.094;    297;  4.910;  4.540;    1; 27.709;  0.154;    297; 28.131; 27.455;    1 
200801090300; 39456.12500000;  4.586;  0.112;    296;  4.771;  4.447;    1; 27.582;  0.206;    296; 27.962; 27.327;    1 
200801090400; 39456.16666667;  4.586;  0.040;    297;  4.632;  4.493;    1; 27.665;  0.067;    297; 27.792; 27.455;    1 
