NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
200901021800; 39815.75000000;  1.760;  0.145;    297;  2.080;  1.531;    1; 25.298;  0.223;    297; 25.927; 25.051;    1 
200901021900; 39815.79166667;  1.988;  0.089;    297;  2.126;  1.805;    1; 25.544;  0.101;    297; 25.736; 25.313;    1 
200901022000; 39815.83333333;  2.997;  0.354;    296;  3.135;  2.080;    1; 27.003;  0.553;    296; 27.360; 25.622;    1 
200901022100; 39815.87500000;  3.089;  0.040;    297;  3.181;  2.951;    1; 27.273;  0.105;    297; 27.582; 26.828;    1 
200901022200; 39815.91666667;  3.688;  0.250;    297;  4.057;  3.181;    1; 28.610;  0.525;    297; 29.437; 27.502;    1 
200901022300; 39815.95833333;  4.427;  0.210;    297;  4.612;  4.011;    1; 30.292;  0.538;    297; 30.843; 29.225;    1 
200901030000; 39816.00000000;  4.380;  0.037;    296;  4.519;  4.288;    1; 30.207;  0.097;    296; 30.546; 30.080;    1 
200901030100; 39816.04166667;  4.011;  0.170;    297;  4.427;  3.826;    1; 29.395;  0.334;    297; 30.250; 29.135;    1 
200901030200; 39816.08333333;  3.457;  0.154;    297;  4.011;  3.273;    1; 28.168;  0.322;    297; 29.393; 27.769;    1 
200901030300; 39816.12500000;  2.814;  0.197;    297;  3.319;  2.584;    1; 27.025;  0.349;    297; 27.850; 26.576;    1 
200901030400; 39816.16666667;  2.538;  0.047;    297;  2.630;  2.446;    1; 26.517;  0.065;    297; 26.654; 26.291;    1 
200901030500; 39816.20833333;  2.263;  0.125;    296;  2.446;  2.034;    1; 26.245;  0.095;    296; 26.396; 25.990;    1 
200901030600; 39816.25000000;  2.309;  0.056;    297;  2.355;  2.080;    1; 26.268;  0.110;    297; 26.407; 25.889;    1 
200901030700; 39816.29166667;  1.943;  0.163;    297;  2.263;  1.760;    1; 25.685;  0.202;    297; 26.129; 25.440;    1 
200901030800; 39816.33333333;  2.263;  0.029;    297;  2.309;  2.171;    1; 26.041;  0.042;    297; 26.129; 25.940;    1 
200901030900; 39816.37500000;  2.951;  0.266;    297;  2.997;  2.309;    1; 27.218;  0.437;    297; 27.353; 26.091;    1 
200901031000; 39816.41666667;  2.951;  0.210;    296;  3.642;  2.860;    1; 27.218;  0.483;    296; 28.651; 26.955;    1 
200901031100; 39816.45833333;  3.504;  0.138;    297;  3.734;  3.319;    1; 28.342;  0.294;    297; 28.872; 27.729;    1 
200901031200; 39816.50000000;  3.826;  0.085;    297;  3.965;  3.642;    1; 28.961;  0.194;    297; 29.307; 28.404;    1 
200901031300; 39816.54166667;  3.918;  0.061;    297;  4.057;  3.780;    1; 29.179;  0.154;    297; 29.481; 28.919;    1 
200901031400; 39816.58333333;  3.734;  0.213;    297;  3.872;  3.181;    1; 28.699;  0.471;    297; 29.003; 27.415;    1 
200901031500; 39816.62500000;  2.951;  0.192;    296;  3.227;  2.630;    1; 27.043;  0.321;    296; 27.629; 26.488;    1 
200901031600; 39816.66666667;  2.722;  0.083;    297;  2.860;  2.584;    1; 26.713;  0.151;    297; 27.034; 26.488;    1 
200901031700; 39816.70833333;  2.630;  0.073;    297;  2.860;  2.538;    1; 26.615;  0.132;    297; 27.074; 26.439;    1 
200901031800; 39816.75000000;  2.401;  0.116;    297;  2.676;  2.171;    1; 26.241;  0.167;    297; 26.742; 25.901;    1 
200901031900; 39816.79166667;  2.263;  0.189;    297;  2.446;  1.897;    1; 26.041;  0.245;    297; 26.268; 25.557;    1 
200901032000; 39816.83333333;  2.446;  0.113;    297;  2.768;  2.355;    1; 26.329;  0.230;    297; 26.937; 26.153;    1 
200901032100; 39816.87500000;  3.457;  0.258;    296;  3.780;  2.722;    1; 28.428;  0.534;    296; 29.131; 26.937;    1 
200901032200; 39816.91666667;  4.011;  0.119;    297;  4.196;  3.734;    1; 29.566;  0.246;    297; 29.996; 29.003;    1 
200901032300; 39816.95833333;  4.288;  0.097;    297;  4.565;  4.149;    1; 30.123;  0.174;    297; 30.546; 29.910;    1 
200901040000; 39817.00000000;  4.635;  0.058;    296;  4.751;  4.473;    1; 30.969;  0.332;    296; 31.475; 30.035;    1 
200901040100; 39817.04166667;  4.612;  0.029;    296;  4.658;  4.519;    1; 30.884;  0.195;    296; 31.183; 28.852;    1 
200901040200; 39817.08333333;  4.519;  0.029;    297;  4.565;  4.473;    1; 30.758;  0.184;    297; 30.972; 29.273;    1 
200901040300; 39817.12500000;  4.380;  0.183;    297;  4.519;  3.826;    1; 30.081;  0.528;    297; 30.760; 27.491;    1 
200901040400; 39817.16666667;  3.365;  0.115;    297;  3.826;  3.227;    1; 28.291;  0.225;    297; 29.133; 28.030;    1 
200901040500; 39817.20833333;  3.273;  0.101;    297;  3.411;  2.997;    1; 27.943;  0.213;    297; 28.337; 27.488;    1 
200901040600; 39817.25000000;  2.905;  0.152;    297;  3.135;  2.630;    1; 27.218;  0.292;    297; 27.750; 26.713;    1 
200901040700; 39817.29166667;  2.676;  0.118;    296;  2.860;  2.446;    1; 26.840;  0.213;    296; 27.249; 26.467;    1 
200901040800; 39817.33333333;  2.768;  0.087;    297;  2.860;  2.538;    1; 27.074;  0.143;    297; 27.209; 26.703;    1 
200901040900; 39817.37500000;  2.905;  0.103;    297;  3.227;  2.814;    1; 27.297;  0.195;    297; 27.844; 27.122;    1 
200901041000; 39817.41666667;  3.826;  0.239;    297;  3.918;  3.135;    1; 28.878;  0.469;    297; 29.393; 27.542;    1 
200901041100; 39817.45833333;  4.057;  0.070;    297;  4.103;  3.826;    1; 29.610;  0.161;    297; 29.825; 28.576;    1 
200901041200; 39817.50000000;  4.103;  0.034;    296;  4.196;  4.011;    1; 29.781;  0.075;    296; 29.953; 29.610;    1 
200901041300; 39817.54166667;  4.149;  0.028;    297;  4.196;  4.057;    1; 29.825;  0.066;    297; 29.996; 29.696;    1 
200901041400; 39817.58333333;  4.149;  0.043;    297;  4.149;  3.965;    1; 29.782;  0.121;    297; 29.825; 29.352;    1 
200901041500; 39817.62500000;  3.642;  0.228;    297;  4.057;  3.319;    1; 28.527;  0.505;    297; 29.481; 27.902;    1 
200901041600; 39817.66666667;  3.319;  0.079;    297;  3.550;  3.181;    1; 27.856;  0.163;    297; 28.260; 27.636;    1 
200901041700; 39817.70833333;  3.319;  0.121;    296;  3.596;  3.181;    1; 27.856;  0.192;    296; 28.301; 27.589;    1 
200901041800; 39817.75000000;  2.997;  0.114;    297;  3.319;  2.860;    1; 27.257;  0.202;    297; 27.897; 26.994;    1 
200901041900; 39817.79166667;  2.630;  0.189;    297;  2.951;  2.263;    1; 26.517;  0.330;    297; 27.122; 25.964;    1 
200901042000; 39817.83333333;  2.538;  0.117;    297;  2.630;  2.263;    1; 26.517;  0.202;    297; 26.693; 25.914;    1 
200901042100; 39817.87500000;  2.768;  0.201;    297;  3.273;  2.584;    1; 26.849;  0.368;    297; 27.850; 26.527;    1 
200901042200; 39817.91666667;  3.457;  0.246;    296;  4.011;  3.273;    1; 28.209;  0.548;    296; 29.479; 27.810;    1 
200901042300; 39817.95833333;  4.057;  0.035;    297;  4.103;  3.918;    1; 29.438;  0.090;    297; 29.653; 28.668;    1 
200901050000; 39818.00000000;  4.149;  0.035;    297;  4.242;  4.103;    1; 29.696;  0.305;    297; 29.953; 26.127;    1 
200901050100; 39818.04166667;  4.242;  0.031;    297;  4.288;  4.149;    1; 29.867;  0.092;    297; 29.996; 29.354;    1 
200901050200; 39818.08333333;  4.103;  0.071;    297;  4.288;  4.011;    1; 29.696;  0.137;    297; 30.124; 28.970;    1 
200901050300; 39818.12500000;  4.011;  0.286;    296;  4.149;  3.273;    1; 29.481;  0.610;    296; 29.781; 27.943;    1 
200901050400; 39818.16666667;  3.043;  0.116;    297;  3.319;  2.860;    1; 27.528;  0.199;    297; 28.071; 27.257;    1 
200901050500; 39818.20833333;  2.860;  0.112;    297;  2.951;  2.584;    1; 27.249;  0.195;    297; 27.385; 26.703;    1 
200901050600; 39818.25000000;  2.401;  0.135;    297;  2.630;  2.126;    1; 26.418;  0.225;    297; 26.831; 26.029;    1 
200901050700; 39818.29166667;  2.034;  0.056;    297;  2.217;  1.943;    1; 25.889;  0.070;    297; 26.207; 25.787;    1 
200901050800; 39818.33333333;  1.988;  0.046;    296;  2.080;  1.851;    1; 25.947;  0.124;    296; 26.234; 25.723;    1 
200901050900; 39818.37500000;  2.034;  0.035;    297;  2.080;  1.897;    1; 25.915;  0.057;    297; 26.016; 25.736;    1 
200901051000; 39818.41666667;  2.034;  0.090;    297;  2.263;  1.988;    1; 26.016;  0.147;    297; 26.396; 25.876;    1 
200901051100; 39818.45833333;  2.309;  0.035;    297;  2.355;  2.217;    1; 26.496;  0.063;    297; 26.584; 26.307;    1 
200901051200; 39818.50000000;  2.446;  0.066;    297;  2.584;  2.309;    1; 26.634;  0.111;    297; 26.910; 26.496;    1 
200901051300; 39818.54166667;  2.401;  0.184;    297;  2.814;  2.263;    1; 26.644;  0.302;    297; 27.465; 26.446;    1 
200901051400; 39818.58333333;  2.676;  0.080;    296;  2.814;  2.538;    1; 27.124;  0.151;    296; 27.425; 26.880;    1 
200901051500; 39818.62500000;  2.355;  0.201;    297;  2.630;  1.943;    1; 26.129;  0.508;    297; 27.047; 25.520;    1 
200901051600; 39818.66666667;  1.760;  0.095;    297;  1.988;  1.623;    1; 25.186;  0.107;    297; 25.557; 25.067;    1 
200901051700; 39818.70833333;  1.714;  0.031;    297;  1.760;  1.623;    1; 25.336;  0.087;    297; 25.411; 24.028;    1 
200901051800; 39818.75000000;  1.623;  0.051;    296;  1.714;  1.486;    1; 25.411;  0.154;    296; 25.487; 24.350;    1 
200901051900; 39818.79166667;  1.486;  0.049;    297;  1.531;  1.349;    1; 25.397;  0.047;    297; 25.473; 25.239;    1 
200901052000; 39818.83333333;  1.349;  0.046;    297;  1.486;  1.257;    1; 25.344;  0.430;    297; 25.511; 23.703;    1 
200901052100; 39818.87500000;  1.394;  0.062;    297;  1.577;  1.349;    1; 23.433;  0.488;    297; 24.675; 22.929;    1 
200901052200; 39818.91666667;  2.217;  0.321;    297;  2.355;  1.440;    1; 25.851;  0.750;    297; 26.129; 24.046;    1 
200901052300; 39818.95833333;  2.126;  0.060;    296;  2.355;  2.034;    1; 25.571;  0.114;    296; 26.053; 25.407;    1 
200901060000; 39819.00000000;  2.538;  0.176;    297;  2.905;  2.080;    1; 26.478;  0.503;    297; 27.824; 25.546;    1 
200901060100; 39819.04166667;  3.181;  0.196;    297;  3.365;  2.630;    1; 28.456;  0.546;    297; 29.076; 27.065;    1 
200901060200; 39819.08333333;  3.135;  0.063;    297;  3.273;  2.951;    1; 28.502;  0.135;    297; 28.810; 27.891;    1 
200901060300; 39819.12500000;  2.951;  0.080;    297;  3.135;  2.768;    1; 28.136;  0.232;    297; 28.585; 27.736;    1 
200901060400; 39819.16666667;  2.355;  0.236;    297;  2.860;  2.171;    1; 26.940;  0.456;    297; 27.865; 26.296;    1 
200901060500; 39819.20833333;  1.714;  0.160;    296;  2.171;  1.577;    1; 25.156;  0.456;    296; 26.373; 24.834;    1 
200901060600; 39819.25000000;  1.577;  0.053;    297;  1.623;  1.440;    1; 24.908;  0.063;    297; 24.998; 24.712;    1 
200901060700; 39819.29166667;  1.394;  0.030;    297;  1.486;  1.303;    1; 24.732;  0.029;    297; 24.823; 24.659;    1 
200901060800; 39819.33333333;  1.349;  0.047;    297;  1.440;  1.257;    1; 24.786;  0.059;    297; 24.913; 24.679;    1 
200901060900; 39819.37500000;  1.349;  0.050;    297;  1.531;  1.257;    1; 24.951;  0.095;    297; 25.276; 24.823;    1 
200901061000; 39819.41666667;  1.714;  0.052;    296;  1.805;  1.486;    1; 25.284;  0.070;    296; 25.388; 24.945;    1 
200901061100; 39819.45833333;  1.897;  0.289;    297;  2.263;  1.531;    1; 25.723;  0.471;    297; 26.346; 24.998;    1 
200901061200; 39819.50000000;  2.126;  0.062;    297;  2.263;  1.988;    1; 25.927;  0.165;    297; 26.307; 25.444;    1 
200901061300; 39819.54166667;  2.446;  0.209;    297;  2.814;  2.217;    1; 26.723;  0.478;    297; 27.601; 26.141;    1 
200901061400; 39819.58333333;  2.768;  0.265;    297;  2.860;  2.217;    1; 27.546;  0.595;    297; 27.777; 26.307;    1 
200901061500; 39819.62500000;  3.089;  0.143;    296;  3.135;  2.630;    1; 28.322;  0.400;    296; 28.456; 26.664;    1 
200901061600; 39819.66666667;  2.905;  0.104;    297;  3.135;  2.722;    1; 28.007;  0.288;    297; 28.410; 27.417;    1 
200901061700; 39819.70833333;  2.446;  0.152;    297;  2.722;  2.126;    1; 26.949;  0.315;    297; 27.457; 26.245;    1 
200901061800; 39819.75000000;  1.897;  0.144;    297;  2.126;  1.668;    1; 25.812;  0.247;    297; 26.335; 25.516;    1 
200901061900; 39819.79166667;  1.623;  0.062;    297;  1.714;  1.440;    1; 25.374;  0.089;    297; 25.554; 25.126;    1 
200901062000; 39819.83333333;  1.440;  0.034;    296;  1.531;  1.394;    1; 25.137;  0.116;    296; 25.487; 25.020;    1 
200901062100; 39819.87500000;  1.486;  0.064;    297;  1.714;  1.394;    1; 25.201;  0.126;    297; 25.516; 25.073;    1 
200901062200; 39819.91666667;  1.714;  0.024;    297;  1.760;  1.668;    1; 25.568;  0.044;    297; 25.696; 25.426;    1 
200901062300; 39819.95833333;  2.263;  0.297;    297;  2.492;  1.668;    1; 26.535;  0.548;    297; 27.078; 25.516;    1 
200901070000; 39820.00000000;  2.446;  0.146;    297;  2.814;  2.309;    1; 27.038;  0.459;    297; 28.171; 25.183;    1 
200901070100; 39820.04166667;  3.227;  0.182;    296;  3.365;  2.768;    1; 29.336;  0.526;    296; 29.820; 27.601;    1 
200901070200; 39820.08333333;  3.365;  0.064;    297;  3.504;  3.273;    1; 29.820;  0.202;    297; 30.258; 28.946;    1 
200901070300; 39820.12500000;  3.642;  0.180;    297;  4.011;  3.365;    1; 30.343;  0.273;    297; 30.945; 29.646;    1 
200901070400; 39820.16666667;  3.826;  0.047;    297;  3.872;  3.688;    1; 30.559;  0.063;    297; 30.690; 30.344;    1 
200901070500; 39820.20833333;  3.826;  0.047;    297;  3.872;  3.688;    1; 30.516;  0.086;    297; 30.603; 30.170;    1 
200901070600; 39820.25000000;  3.020;  0.249;    296;  3.734;  2.814;    1; 28.581;  0.587;    296; 30.127; 28.089;    1 
200901070700; 39820.29166667;  2.814;  0.059;    297;  2.860;  2.630;    1; 28.041;  0.137;    297; 28.177; 27.498;    1 
200901070800; 39820.33333333;  2.538;  0.051;    297;  2.630;  2.446;    1; 27.313;  0.124;    297; 27.627; 27.047;    1 
200901070900; 39820.37500000;  2.217;  0.138;    297;  2.492;  2.080;    1; 26.524;  0.394;    297; 27.433; 26.207;    1 
200901071000; 39820.41666667;  2.217;  0.123;    297;  2.355;  1.943;    1; 26.574;  0.318;    297; 26.979; 25.966;    1 
200901071100; 39820.45833333;  2.217;  0.098;    296;  2.309;  1.943;    1; 26.524;  0.180;    296; 26.752; 25.966;    1 
200901071200; 39820.50000000;  2.309;  0.019;    297;  2.355;  2.263;    1; 26.624;  0.045;    297; 26.663; 26.535;    1 
200901071300; 39820.54166667;  2.768;  0.154;    297;  2.951;  2.309;    1; 27.730;  0.386;    297; 28.358; 26.584;    1 
200901071400; 39820.58333333;  3.043;  0.153;    297;  3.457;  2.951;    1; 28.493;  0.462;    297; 29.470; 27.138;    1 
200901071500; 39820.62500000;  3.365;  0.050;    297;  3.457;  3.273;    1; 29.208;  0.123;    297; 29.558; 28.859;    1 
200901071600; 39820.66666667;  3.365;  0.020;    296;  3.411;  3.273;    1; 29.208;  0.075;    296; 29.338; 28.901;    1 
200901071700; 39820.70833333;  3.135;  0.096;    297;  3.319;  2.768;    1; 28.585;  0.288;    297; 29.118; 27.473;    1 
200901071800; 39820.75000000;  2.401;  0.127;    297;  2.814;  2.217;    1; 26.762;  0.213;    297; 27.553; 26.485;    1 
200901071900; 39820.79166667;  2.217;  0.057;    297;  2.309;  2.080;    1; 26.435;  0.127;    297; 26.652; 25.901;    1 
200901072000; 39820.83333333;  2.080;  0.042;    297;  2.171;  1.988;    1; 26.195;  0.120;    297; 26.335; 24.630;    1 
200901072100; 39820.87500000;  1.760;  0.137;    297;  2.034;  1.577;    1; 25.747;  0.224;    297; 26.183; 25.321;    1 
200901072200; 39820.91666667;  1.440;  0.062;    296;  1.623;  1.349;    1; 25.254;  0.079;    296; 25.449; 25.095;    1 
200901072300; 39820.95833333;  1.394;  0.193;    297;  1.851;  1.257;    1; 25.148;  0.296;    297; 25.979; 24.860;    1 
200901080000; 39821.00000000;  1.760;  0.052;    297;  1.805;  1.623;    1; 25.709;  0.078;    297; 25.837; 25.516;    1 
200901080100; 39821.04166667;  2.355;  0.269;    297;  2.538;  1.714;    1; 26.811;  0.511;    297; 27.264; 25.709;    1 
200901080200; 39821.08333333;  2.630;  0.104;    297;  2.860;  2.446;    1; 27.498;  0.256;    297; 28.171; 27.038;    1 
200901080300; 39821.12500000;  2.951;  0.105;    296;  3.181;  2.768;    1; 28.229;  0.240;    296; 28.848; 27.777;    1 
200901080400; 39821.16666667;  3.411;  0.107;    297;  3.642;  3.135;    1; 29.340;  0.247;    297; 29.822; 28.765;    1 
200901080500; 39821.20833333;  3.411;  0.057;    297;  3.504;  3.273;    1; 29.385;  0.124;    297; 29.646; 29.121;    1 
200901080600; 39821.25000000;  3.089;  0.124;    297;  3.319;  2.768;    1; 28.673;  0.281;    297; 29.163; 27.906;    1 
200901080700; 39821.29166667;  2.446;  0.190;    296;  2.814;  2.126;    1; 27.215;  0.359;    296; 28.082; 26.791;    1 
200901080800; 39821.33333333;  1.897;  0.083;    297;  2.217;  1.805;    1; 26.350;  0.130;    297; 26.880; 26.222;    1 
200901080900; 39821.37500000;  1.851;  0.029;    297;  1.897;  1.805;    1; 26.261;  0.052;    297; 26.350; 26.120;    1 
200901081000; 39821.41666667;  1.714;  0.057;    297;  1.851;  1.623;    1; 25.876;  0.128;    297; 26.197; 25.786;    1 
200901081100; 39821.45833333;  1.714;  0.081;    297;  1.760;  1.486;    1; 25.720;  0.147;    297; 25.927; 25.397;    1 
200901081200; 39821.50000000;  1.577;  0.124;    297;  1.760;  1.349;    1; 25.592;  0.201;    297; 25.914; 25.201;    1 
200901081300; 39821.54166667;  1.760;  0.032;    296;  1.851;  1.714;    1; 25.799;  0.051;    296; 25.966; 25.709;    1 
200901081400; 39821.58333333;  2.126;  0.115;    297;  2.263;  1.805;    1; 26.272;  0.198;    297; 26.652; 25.850;    1 
200901081500; 39821.62500000;  2.171;  0.218;    297;  2.768;  2.080;    1; 26.474;  0.530;    297; 27.947; 26.245;    1 
200901081600; 39821.66666667;  2.905;  0.154;    297;  3.273;  2.722;    1; 28.182;  0.367;    297; 28.940; 27.513;    1 
200901081700; 39821.70833333;  2.860;  0.169;    297;  3.227;  2.722;    1; 28.041;  0.374;    297; 28.898; 27.730;    1 
200901081800; 39821.75000000;  2.997;  0.085;    296;  3.227;  2.860;    1; 28.451;  0.204;    296; 28.940; 28.136;    1 
200901081900; 39821.79166667;  2.951;  0.113;    297;  3.227;  2.860;    1; 28.312;  0.261;    297; 28.894; 28.048;    1 
200901082000; 39821.83333333;  2.584;  0.231;    297;  2.905;  2.126;    1; 27.361;  0.506;    297; 28.177; 26.385;    1 
200901082100; 39821.87500000;  1.897;  0.099;    297;  2.171;  1.714;    1; 26.081;  0.168;    297; 26.513; 25.889;    1 
200901082200; 39821.91666667;  1.851;  0.031;    297;  1.897;  1.760;    1; 26.030;  0.077;    297; 26.210; 25.940;    1 
200901082300; 39821.95833333;  1.714;  0.066;    296;  1.943;  1.577;    1; 25.786;  0.114;    296; 26.261; 25.592;    1 
200901090000; 39822.00000000;  1.531;  0.056;    297;  1.623;  1.394;    1; 25.487;  0.097;    297; 25.720; 25.344;    1 
200901090100; 39822.04166667;  1.714;  0.051;    297;  1.760;  1.531;    1; 25.772;  0.064;    297; 25.914; 25.539;    1 
200901090200; 39822.08333333;  1.897;  0.230;    297;  2.401;  1.714;    1; 26.210;  0.460;    297; 27.108; 25.747;    1 
200901090300; 39822.12500000;  2.401;  0.053;    297;  2.538;  2.263;    1; 27.127;  0.147;    297; 27.482; 26.446;    1 
200901090400; 39822.16666667;  2.951;  0.264;    296;  3.504;  2.446;    1; 28.379;  0.653;    296; 29.777; 27.175;    1 
