NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
200201022100; 37258.87500000;  5.588;  0.038;    297;  5.727;  5.542;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201022200; 37258.91666667;  6.005;  0.118;    295;  6.097;  5.727;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201022300; 37258.95833333;  5.958;  0.082;    297;  6.051;  5.727;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201030000; 37259.00000000;  5.588;  0.189;    296;  5.727;  5.080;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201030100; 37259.04166667;  4.850;  0.119;    297;  5.080;  4.666;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201030200; 37259.08333333;  4.574;  0.042;    297;  4.666;  4.528;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201030300; 37259.12500000;  4.528;  0.028;    297;  4.528;  4.436;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201030400; 37259.16666667;  4.344;  0.048;    296;  4.436;  4.298;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201030500; 37259.20833333;  4.252;  0.023;    297;  4.298;  4.252;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201030600; 37259.25000000;  4.252;  0.018;    297;  4.298;  4.252;    1; 35.593;  0.000;     93; 35.593; 35.593;    1 
200201030700; 37259.29166667;  4.206;  0.028;    297;  4.252;  4.160;    1; 35.282;  0.080;    297; 35.593; 35.282;    1 
200201030800; 37259.33333333;  4.160;  0.041;    297;  4.252;  4.160;    1; 35.333;  0.066;    164; 35.644; 35.333;    1 
200201030900; 37259.37500000;  4.298;  0.078;    296;  4.482;  4.206;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201031000; 37259.41666667;  4.436;  0.018;    297;  4.482;  4.436;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201031100; 37259.45833333;  4.482;  0.022;    297;  4.482;  4.436;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201031200; 37259.50000000;  4.528;  0.041;    297;  4.620;  4.436;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201031300; 37259.54166667;  4.574;  0.042;    297;  4.620;  4.436;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201031400; 37259.58333333;  4.206;  0.089;    296;  4.436;  4.114;    1; 35.242;  0.198;    166; 35.644; 35.021;    1 
200201031500; 37259.62500000;  4.022;  0.054;    297;  4.114;  3.930;    1; 34.901;  0.049;    297; 35.021; 34.851;    1 
200201031600; 37259.66666667;  3.884;  0.030;    297;  3.930;  3.839;    1; 34.780;  0.067;    297; 34.912; 34.638;    1 
200201031700; 37259.70833333;  3.884;  0.039;    297;  3.930;  3.793;    1; 34.912;  0.064;    297; 35.105; 34.820;    1 
200201031800; 37259.75000000;  3.884;  0.023;    297;  3.930;  3.884;    1; 34.224;  0.386;    297; 35.003; 33.910;    1 
200201031900; 37259.79166667;  3.884;  0.074;    296;  4.160;  3.839;    1; 33.820;  0.408;    296; 35.112; 33.638;    1 
200201032000; 37259.83333333;  4.114;  0.064;    297;  4.298;  4.022;    1; 35.384;  0.210;    296; 35.632; 34.437;    1 
200201032100; 37259.87500000;  4.068;  0.248;    297;  4.666;  3.976;    1; 35.305;  0.077;    170; 35.487; 35.123;    1 
200201032200; 37259.91666667;  4.390;  0.176;    297;  4.712;  4.114;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201032300; 37259.95833333;  4.850;  0.057;    297;  4.942;  4.712;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201040000; 37260.00000000;  5.173;  0.196;    296;  5.542;  4.804;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201040100; 37260.04166667;  4.390;  0.180;    297;  4.988;  4.252;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201040200; 37260.08333333;  4.022;  0.125;    297;  4.252;  3.884;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201040300; 37260.12500000;  3.701;  0.115;    297;  3.884;  3.518;    1; 34.250;  0.892;    294; 35.642; 33.025;    1 
200201040400; 37260.16666667;  3.426;  0.046;    297;  3.518;  3.335;    1; 32.890;  0.109;    297; 33.116; 32.712;    1 
200201040500; 37260.20833333;  3.289;  0.023;    296;  3.335;  3.289;    1; 32.808;  0.085;    296; 32.991; 32.759;    1 
200201040600; 37260.25000000;  3.197;  0.043;    297;  3.289;  3.152;    1; 32.856;  1.017;    297; 33.268; 30.380;    1 
200201040700; 37260.29166667;  3.243;  0.023;    297;  3.243;  3.152;    1; 31.662;  0.329;    297; 32.028; 30.701;    1 
200201040800; 37260.33333333;  3.472;  0.172;    297;  3.701;  3.197;    1; 32.934;  0.643;    297; 33.934; 31.937;    1 
200201040900; 37260.37500000;  3.563;  0.099;    296;  3.655;  3.243;    1; 34.117;  0.529;    296; 34.483; 32.488;    1 
200201041000; 37260.41666667;  3.563;  0.048;    297;  3.655;  3.472;    1; 34.442;  0.137;    297; 34.708; 34.083;    1 
200201041100; 37260.45833333;  3.655;  0.031;    297;  3.701;  3.563;    1; 34.575;  0.087;    297; 34.932; 34.433;    1 
200201041200; 37260.50000000;  3.655;  0.071;    297;  3.793;  3.563;    1; 34.708;  0.290;    297; 35.471; 34.483;    1 
200201041300; 37260.54166667;  4.206;  0.188;    297;  4.344;  3.793;    1; 35.328;  0.126;     53; 35.642; 35.196;    1 
200201041400; 37260.58333333;  3.839;  0.159;    296;  4.252;  3.747;    1; 35.400;  0.264;     36; 35.655; 34.698;    1 
200201041500; 37260.62500000;  3.472;  0.083;    297;  3.747;  3.426;    1; 32.799;  0.695;    297; 34.932; 32.481;    1 
200201041600; 37260.66666667;  3.289;  0.111;    297;  3.426;  3.106;    1; 32.165;  0.467;    297; 32.712; 31.479;    1 
200201041700; 37260.70833333;  3.106;  0.040;    297;  3.106;  3.014;    1; 31.617;  0.051;    297; 31.709; 31.434;    1 
200201041800; 37260.75000000;  3.014;  0.047;    297;  3.106;  2.969;    1; 32.033;  0.231;    297; 32.309; 31.526;    1 
200201041900; 37260.79166667;  3.243;  0.081;    296;  3.609;  3.060;    1; 32.580;  0.291;    296; 34.392; 32.125;    1 
200201042000; 37260.83333333;  3.884;  0.068;    297;  3.930;  3.609;    1; 35.003;  0.257;    297; 35.185; 33.793;    1 
200201042100; 37260.87500000;  3.839;  0.184;    297;  4.712;  3.701;    1; 34.780;  0.329;    268; 35.642; 30.886;    1 
200201042200; 37260.91666667;  5.173;  0.141;    297;  5.265;  4.712;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201042300; 37260.95833333;  5.127;  0.284;    297;  5.265;  4.390;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201050000; 37261.00000000;  5.265;  0.498;    296;  5.681;  4.298;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201050100; 37261.04166667;  5.681;  0.296;    297;  5.958;  4.850;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201050200; 37261.08333333;  4.850;  0.345;    297;  5.219;  4.298;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201050300; 37261.12500000;  3.976;  0.097;    297;  4.298;  3.839;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201050400; 37261.16666667;  3.518;  0.156;    296;  3.839;  3.289;    1; 34.317;  0.661;    275; 35.615; 33.452;    1 
200201050500; 37261.20833333;  3.106;  0.070;    297;  3.289;  3.014;    1; 32.675;  0.356;    297; 33.501; 32.309;    1 
200201050600; 37261.25000000;  2.969;  0.031;    297;  3.060;  2.923;    1; 32.312;  0.057;    297; 32.590; 32.220;    1 
200201050700; 37261.29166667;  2.969;  0.159;    297;  3.426;  2.923;    1; 32.635;  0.451;    297; 33.948; 32.360;    1 
200201050800; 37261.33333333;  3.335;  0.035;    297;  3.518;  3.289;    1; 33.544;  0.140;    297; 34.400; 33.360;    1 
200201050900; 37261.37500000;  3.747;  0.064;    296;  3.884;  3.518;    1; 34.973;  0.197;    296; 35.551; 34.492;    1 
200201051000; 37261.41666667;  3.701;  0.383;    297;  4.666;  3.609;    1; 35.116;  0.166;    222; 35.207; 34.483;    1 
200201051100; 37261.45833333;  4.574;  0.289;    297;  4.758;  3.839;    1; 35.420;  0.119;     27; 35.657; 35.225;    1 
200201051200; 37261.50000000;  4.574;  0.142;    297;  4.804;  4.206;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201051300; 37261.54166667;  4.758;  0.115;    297;  4.988;  4.528;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201051400; 37261.58333333;  4.666;  0.163;    296;  4.850;  4.344;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201051500; 37261.62500000;  4.068;  0.148;    297;  4.344;  3.747;    1; 35.248;  0.229;     45; 35.642; 35.065;    1 
200201051600; 37261.66666667;  3.472;  0.103;    297;  3.747;  3.380;    1; 33.807;  0.488;    297; 35.339; 33.354;    1 
200201051700; 37261.70833333;  3.243;  0.098;    297;  3.380;  3.106;    1; 32.672;  0.391;    297; 33.354; 32.170;    1 
200201051800; 37261.75000000;  3.060;  0.032;    296;  3.197;  3.060;    1; 32.125;  0.098;    296; 32.627; 32.033;    1 
200201051900; 37261.79166667;  3.152;  0.106;    297;  3.426;  3.060;    1; 32.583;  0.362;    297; 33.581; 32.217;    1 
200201052000; 37261.83333333;  3.426;  0.214;    297;  4.068;  3.380;    1; 33.446;  0.367;    250; 35.655; 33.305;    1 
200201052100; 37261.87500000;  4.206;  0.129;    297;  4.344;  3.976;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201052200; 37261.91666667;  4.666;  0.222;    297;  4.850;  4.252;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201052300; 37261.95833333;  5.404;  0.315;    297;  5.542;  4.758;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201060000; 37262.00000000;  5.496;  0.210;    296;  5.820;  5.034;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201060100; 37262.04166667;  5.820;  0.154;    297;  6.005;  5.173;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201060200; 37262.08333333;  5.820;  0.074;    297;  6.005;  5.727;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201060300; 37262.12500000;  5.173;  0.461;    297;  5.773;  4.528;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201060400; 37262.16666667;  4.390;  0.095;    296;  4.574;  4.206;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201060500; 37262.20833333;  3.839;  0.135;    297;  4.206;  3.701;    1; 34.780;  0.412;    248; 35.630; 34.109;    1 
200201060600; 37262.25000000;  3.655;  0.052;    297;  3.747;  3.518;    1; 33.793;  0.206;    297; 34.291; 33.299;    1 
200201060700; 37262.29166667;  3.518;  0.048;    297;  3.655;  3.472;    1; 33.434;  0.132;    297; 33.708; 33.257;    1 
200201060800; 37262.33333333;  3.563;  0.090;    297;  3.839;  3.518;    1; 33.800;  0.395;    297; 35.013; 33.483;    1 
200201060900; 37262.37500000;  3.793;  0.039;    296;  3.839;  3.747;    1; 34.465;  0.189;    296; 35.054; 34.333;    1 
200201061000; 37262.41666667;  3.976;  0.151;    297;  4.390;  3.839;    1; 35.265;  0.084;    226; 35.630; 35.003;    1 
200201061100; 37262.45833333;  4.252;  0.167;    297;  4.804;  4.068;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201061200; 37262.50000000;  4.666;  0.259;    297;  4.988;  4.252;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201061300; 37262.54166667;  4.988;  0.104;    297;  5.127;  4.804;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201061400; 37262.58333333;  5.265;  0.093;    296;  5.311;  4.988;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201061500; 37262.62500000;  4.712;  0.231;    297;  4.988;  4.206;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201061600; 37262.66666667;  3.976;  0.098;    297;  4.206;  3.884;    1; 35.043;  0.262;    243; 35.657; 34.820;    1 
200201061700; 37262.70833333;  3.884;  0.068;    297;  3.930;  3.701;    1; 34.871;  0.318;    297; 35.094; 34.109;    1 
200201061800; 37262.75000000;  3.609;  0.044;    296;  3.701;  3.518;    1; 33.476;  0.247;    296; 34.109; 33.159;    1 
200201061900; 37262.79166667;  3.426;  0.069;    297;  3.609;  3.335;    1; 32.938;  0.163;    297; 33.476; 32.712;    1 
200201062000; 37262.83333333;  3.426;  0.142;    297;  3.793;  3.289;    1; 33.305;  0.534;    297; 34.698; 32.759;    1 
200201062100; 37262.87500000;  3.701;  0.037;    297;  3.747;  3.609;    1; 34.067;  0.154;    297; 34.424; 33.884;    1 
200201062200; 37262.91666667;  4.252;  0.216;    297;  4.528;  3.655;    1; 35.618;  0.565;     52; 35.630; 33.975;    1 
200201062300; 37262.95833333;  4.574;  0.052;    296;  4.712;  4.482;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201070000; 37263.00000000;  5.080;  0.216;    297;  5.450;  4.712;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201070100; 37263.04166667;  5.542;  0.052;    297;  5.635;  5.450;    1; 35.148;  0.425;      9; 35.585; 34.451;    1 
200201070200; 37263.08333333;  5.727;  0.099;    297;  5.912;  5.588;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201070300; 37263.12500000;  5.357;  0.223;    296;  5.727;  4.758;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201070400; 37263.16666667;  4.620;  0.155;    297;  4.804;  4.344;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201070500; 37263.20833333;  4.160;  0.135;    297;  4.390;  3.884;    1; 35.174;  0.370;    109; 35.657; 34.365;    1 
200201070600; 37263.25000000;  3.747;  0.079;    297;  3.884;  3.609;    1; 33.876;  0.296;    297; 34.547; 33.385;    1 
200201070700; 37263.29166667;  3.518;  0.046;    297;  3.609;  3.472;    1; 33.208;  0.089;    297; 33.476; 33.116;    1 
200201070800; 37263.33333333;  3.426;  0.047;    297;  3.609;  3.426;    1; 33.165;  0.129;    297; 33.708; 33.073;    1 
200201070900; 37263.37500000;  3.518;  0.138;    296;  3.793;  3.380;    1; 33.574;  0.441;    296; 34.465; 33.078;    1 
200201071000; 37263.41666667;  3.701;  0.034;    297;  3.747;  3.655;    1; 34.017;  0.157;    297; 34.241; 33.701;    1 
200201071100; 37263.45833333;  3.930;  0.168;    297;  4.114;  3.609;    1; 34.952;  0.687;    297; 35.618; 33.701;    1 
200201071200; 37263.50000000;  4.114;  0.041;    297;  4.298;  4.022;    1; 35.475;  0.108;    217; 35.657; 35.163;    1 
200201071300; 37263.54166667;  4.758;  0.106;    296;  4.850;  4.298;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201071400; 37263.58333333;  4.804;  0.045;    297;  4.804;  4.666;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201071500; 37263.62500000;  4.850;  0.071;    297;  4.942;  4.666;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201071600; 37263.66666667;  4.390;  0.182;    297;  4.758;  4.068;    1; 35.333;  0.177;     58; 35.644; 34.982;    1 
200201071700; 37263.70833333;  3.884;  0.096;    297;  4.068;  3.747;    1; 34.092;  0.571;    297; 35.163; 33.148;    1 
200201071800; 37263.75000000;  3.793;  0.023;    296;  3.839;  3.747;    1; 33.463;  0.186;    296; 33.736; 33.148;    1 
200201071900; 37263.79166667;  3.563;  0.072;    297;  3.747;  3.472;    1; 32.703;  0.355;    297; 33.512; 32.295;    1 
200201072000; 37263.83333333;  3.472;  0.019;    297;  3.472;  3.426;    1; 32.251;  0.061;    297; 32.433; 32.159;    1 
200201072100; 37263.87500000;  3.472;  0.085;    297;  3.701;  3.380;    1; 32.568;  0.426;    297; 33.652; 32.206;    1 
200201072200; 37263.91666667;  3.655;  0.064;    297;  3.701;  3.518;    1; 33.336;  0.256;    297; 33.652; 32.842;    1 
200201072300; 37263.95833333;  4.160;  0.176;    296;  4.298;  3.655;    1; 34.901;  0.545;    154; 35.644; 33.701;    1 
200201080000; 37264.00000000;  4.298;  0.048;    297;  4.436;  4.206;    1; 35.619;  0.028;      6; 35.644; 35.593;    1 
200201080100; 37264.04166667;  4.804;  0.237;    297;  5.311;  4.436;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201080200; 37264.08333333;  5.588;  0.096;    297;  5.635;  5.311;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201080300; 37264.12500000;  5.727;  0.126;    296;  5.912;  5.542;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201080400; 37264.16666667;  5.265;  0.319;    297;  5.820;  4.574;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201080500; 37264.20833333;  4.482;  0.074;    297;  4.574;  4.298;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201080600; 37264.25000000;  4.114;  0.115;    297;  4.344;  3.930;    1; 35.072;  0.425;    227; 35.644; 34.133;    1 
200201080700; 37264.29166667;  3.747;  0.080;    297;  3.930;  3.655;    1; 33.463;  0.353;    297; 34.183; 33.015;    1 
200201080800; 37264.33333333;  3.609;  0.035;    296;  3.655;  3.563;    1; 32.703;  0.121;    296; 33.063; 32.612;    1 
200201080900; 37264.37500000;  3.472;  0.030;    297;  3.563;  3.472;    1; 32.525;  0.053;    297; 32.703; 32.433;    1 
200201081000; 37264.41666667;  3.518;  0.054;    297;  3.655;  3.472;    1; 32.751;  0.171;    297; 33.202; 32.525;    1 
200201081100; 37264.45833333;  3.655;  0.046;    297;  3.747;  3.609;    1; 33.336;  0.153;    297; 33.561; 33.111;    1 
200201081200; 37264.50000000;  3.747;  0.078;    297;  3.793;  3.609;    1; 33.694;  0.319;    297; 33.918; 33.111;    1 
200201081300; 37264.54166667;  3.976;  0.060;    296;  3.976;  3.793;    1; 34.538;  0.278;    296; 34.810; 33.645;    1 
200201081400; 37264.58333333;  4.114;  0.279;    297;  4.850;  3.976;    1; 34.982;  0.259;    175; 35.658; 34.538;    1 
200201081500; 37264.62500000;  4.712;  0.134;    297;  4.850;  4.436;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201081600; 37264.66666667;  4.850;  0.058;    297;  4.942;  4.758;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200201081700; 37264.70833333;  4.436;  0.267;    297;  4.896;  3.930;    1; 34.331;  0.490;     58; 35.644; 33.952;    1 
200201081800; 37264.75000000;  3.839;  0.078;    296;  3.976;  3.747;    1; 33.415;  0.554;    296; 34.447; 32.785;    1 
200201081900; 37264.79166667;  3.747;  0.031;    297;  3.793;  3.701;    1; 32.828;  0.099;    297; 32.966; 32.560;    1 
200201082000; 37264.83333333;  3.518;  0.060;    297;  3.701;  3.472;    1; 31.839;  0.298;    297; 32.651; 31.657;    1 
200201082100; 37264.87500000;  3.426;  0.029;    297;  3.518;  3.380;    1; 31.568;  0.100;    297; 31.704; 31.386;    1 
200201082200; 37264.91666667;  3.426;  0.046;    297;  3.518;  3.380;    1; 31.659;  0.171;    297; 32.021; 31.386;    1 
200201082300; 37264.95833333;  3.609;  0.066;    296;  3.701;  3.426;    1; 32.608;  0.287;    296; 32.972; 31.750;    1 
200201090000; 37265.00000000;  3.930;  0.208;    297;  4.022;  3.518;    1; 34.084;  0.879;    297; 34.578; 32.247;    1 
200201090100; 37265.04166667;  4.298;  0.049;    297;  4.298;  4.068;    1; 35.451;  0.159;    297; 35.541; 34.528;    1 
