NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
201401030900; 41642.37500000;  6.960;  0.033;    297;  7.007;  6.866;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031000; 41642.41666667;  7.007;  0.043;    297;  7.053;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031100; 41642.45833333;  7.100;  0.038;    297;  7.147;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031200; 41642.50000000;  7.147;  0.028;    297;  7.194;  7.100;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031300; 41642.54166667;  7.147;  0.031;    296;  7.194;  7.053;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031400; 41642.58333333;  7.194;  0.025;    297;  7.240;  7.147;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031500; 41642.62500000;  7.194;  0.066;    297;  7.240;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031600; 41642.66666667;  6.960;  0.062;    297;  7.100;  6.866;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031700; 41642.70833333;  6.960;  0.037;    297;  7.053;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031800; 41642.75000000;  7.053;  0.020;    296;  7.053;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401031900; 41642.79166667;  7.053;  0.025;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401032000; 41642.83333333;  7.053;  0.034;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401032100; 41642.87500000;  7.100;  0.033;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401032200; 41642.91666667;  7.053;  0.024;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401032300; 41642.95833333;  7.053;  0.027;    296;  7.100;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040000; 41643.00000000;  7.053;  0.036;    297;  7.100;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040100; 41643.04166667;  6.866;  0.083;    297;  7.053;  6.726;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040200; 41643.08333333;  6.773;  0.027;    297;  6.820;  6.726;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040300; 41643.12500000;  6.726;  0.030;    297;  6.773;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040400; 41643.16666667;  6.960;  0.090;    296;  7.007;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040500; 41643.20833333;  7.007;  0.039;    297;  7.053;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040600; 41643.25000000;  6.960;  0.021;    297;  7.007;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040700; 41643.29166667;  6.913;  0.031;    297;  6.960;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040800; 41643.33333333;  7.007;  0.027;    297;  7.007;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401040900; 41643.37500000;  7.053;  0.027;    296;  7.100;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041000; 41643.41666667;  7.053;  0.019;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041100; 41643.45833333;  7.053;  0.027;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041200; 41643.50000000;  7.100;  0.025;    297;  7.147;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041300; 41643.54166667;  7.147;  0.025;    297;  7.147;  7.053;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041400; 41643.58333333;  7.100;  0.028;    296;  7.147;  7.053;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041500; 41643.62500000;  7.100;  0.045;    297;  7.147;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041600; 41643.66666667;  6.866;  0.063;    297;  7.007;  6.726;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041700; 41643.70833333;  6.820;  0.031;    297;  6.866;  6.726;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041800; 41643.75000000;  6.866;  0.032;    297;  6.960;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401041900; 41643.79166667;  7.007;  0.036;    296;  7.053;  6.866;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401042000; 41643.83333333;  7.007;  0.018;    297;  7.007;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401042100; 41643.87500000;  7.007;  0.023;    297;  7.053;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401042200; 41643.91666667;  7.053;  0.028;    297;  7.053;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401042300; 41643.95833333;  7.053;  0.017;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050000; 41644.00000000;  7.053;  0.023;    296;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050100; 41644.04166667;  7.053;  0.022;    297;  7.100;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050200; 41644.08333333;  7.007;  0.032;    297;  7.053;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050300; 41644.12500000;  6.913;  0.035;    297;  7.007;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050400; 41644.16666667;  6.820;  0.041;    297;  6.913;  6.726;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050500; 41644.20833333;  6.866;  0.045;    296;  6.866;  6.680;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050600; 41644.25000000;  6.866;  0.030;    297;  6.913;  6.773;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050700; 41644.29166667;  6.913;  0.028;    297;  6.913;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050800; 41644.33333333;  6.913;  0.031;    297;  6.913;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401050900; 41644.37500000;  6.866;  0.021;    297;  6.913;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051000; 41644.41666667;  6.866;  0.021;    296;  6.913;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051100; 41644.45833333;  6.960;  0.034;    297;  6.960;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051200; 41644.50000000;  6.960;  0.023;    297;  7.007;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051300; 41644.54166667;  7.007;  0.018;    297;  7.007;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051400; 41644.58333333;  7.007;  0.027;    297;  7.007;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051500; 41644.62500000;  6.820;  0.071;    296;  6.960;  6.726;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051600; 41644.66666667;  6.773;  0.026;    297;  6.773;  6.680;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051700; 41644.70833333;  6.726;  0.031;    297;  6.773;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051800; 41644.75000000;  6.680;  0.029;    297;  6.726;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401051900; 41644.79166667;  6.726;  0.033;    297;  6.726;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401052000; 41644.83333333;  6.773;  0.039;    296;  6.820;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401052100; 41644.87500000;  6.773;  0.049;    297;  6.820;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401052200; 41644.91666667;  6.726;  0.029;    297;  6.773;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401052300; 41644.95833333;  6.726;  0.058;    297;  6.866;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060000; 41645.00000000;  6.866;  0.021;    297;  6.866;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060100; 41645.04166667;  6.866;  0.022;    296;  6.866;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060200; 41645.08333333;  6.866;  0.023;    297;  6.866;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060300; 41645.12500000;  6.866;  0.022;    297;  6.866;  6.820;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060400; 41645.16666667;  6.820;  0.041;    297;  6.866;  6.680;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060500; 41645.20833333;  6.633;  0.039;    297;  6.773;  6.586;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060600; 41645.25000000;  6.633;  0.053;    296;  6.773;  6.586;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060700; 41645.29166667;  6.726;  0.042;    297;  6.820;  6.633;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060800; 41645.33333333;  6.913;  0.055;    297;  7.007;  6.726;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401060900; 41645.37500000;  7.007;  0.039;    297;  7.100;  6.913;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401061000; 41645.41666667;  7.053;  0.030;    297;  7.100;  6.960;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401061100; 41645.45833333;  7.147;  0.041;    296;  7.194;  7.007;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
201401061200; 41645.50000000;  7.240;  0.085;    293;  7.381;  7.100;    1; 28.774;  0.032;    102; 28.895; 28.732;    1 
201401061300; 41645.54166667;  7.427;  0.059;    297;  7.568;  7.334;    1; 28.807;  0.053;    297; 28.924; 28.691;    1 
201401061400; 41645.58333333;  7.615;  0.042;    297;  7.709;  7.474;    1; 28.915;  0.034;    297; 29.003; 28.836;    1 
201401061500; 41645.62500000;  7.568;  0.043;    297;  7.615;  7.474;    1; 28.840;  0.056;    297; 28.924; 28.720;    1 
201401061600; 41645.66666667;  7.755;  0.066;    297;  7.849;  7.615;    1; 28.477;  0.093;    297; 28.720; 28.358;    1 
201401061700; 41645.70833333;  7.568;  0.079;    296;  7.709;  7.381;    1; 28.642;  0.085;    296; 28.807; 28.481;    1 
201401061800; 41645.75000000;  7.007;  0.151;    297;  7.427;  6.913;    1; 28.584;  0.087;    297; 28.770; 28.425;    1 
201401061900; 41645.79166667;  7.007;  0.039;    297;  7.100;  6.913;    1; 28.664;  0.042;    297; 28.789; 28.622;    1 
201401062000; 41645.83333333;  7.100;  0.036;    297;  7.194;  7.053;    1; 28.978;  0.084;    297; 29.142; 28.702;    1 
201401062100; 41645.87500000;  7.194;  0.042;    297;  7.240;  7.100;    1; 28.937;  0.093;    297; 29.100; 28.815;    1 
201401062200; 41645.91666667;  7.147;  0.023;    296;  7.194;  7.053;    1; 29.058;  0.041;    296; 29.222; 29.016;    1 
201401062300; 41645.95833333;  7.147;  0.029;    297;  7.194;  7.100;    1; 29.138;  0.041;    297; 29.260; 29.096;    1 
201401070000; 41646.00000000;  7.147;  0.033;    297;  7.194;  7.100;    1; 29.217;  0.046;    297; 29.340; 29.175;    1 
201401070100; 41646.04166667;  7.194;  0.023;    297;  7.240;  7.100;    1; 29.537;  0.083;    297; 29.616; 29.255;    1 
201401070200; 41646.08333333;  7.194;  0.025;    297;  7.240;  7.100;    1; 29.494;  0.135;    297; 29.616; 29.133;    1 
201401070300; 41646.12500000;  7.240;  0.044;    296;  7.287;  7.100;    1; 28.895;  0.225;    296; 29.377; 28.694;    1 
201401070400; 41646.16666667;  7.194;  0.030;    297;  7.287;  7.147;    1; 28.736;  0.037;    297; 28.819; 28.657;    1 
201401070500; 41646.20833333;  7.194;  0.020;    297;  7.240;  7.147;    1; 28.698;  0.038;    297; 28.857; 28.657;    1 
201401070600; 41646.25000000;  7.147;  0.041;    297;  7.240;  7.053;    1; 29.058;  0.115;    297; 29.222; 28.815;    1 
201401070700; 41646.29166667;  7.100;  0.029;    297;  7.147;  7.053;    1; 29.180;  0.045;    297; 29.302; 29.138;    1 
201401070800; 41646.33333333;  7.147;  0.032;    296;  7.194;  7.100;    1; 29.217;  0.036;    296; 29.260; 29.138;    1 
201401070900; 41646.37500000;  7.194;  0.032;    297;  7.194;  7.100;    1; 29.175;  0.040;    297; 29.340; 29.175;    1 
201401071000; 41646.41666667;  7.194;  0.033;    297;  7.240;  7.100;    1; 29.255;  0.037;    297; 29.340; 29.133;    1 
201401071100; 41646.45833333;  7.240;  0.035;    297;  7.334;  7.194;    1; 29.250;  0.034;    297; 29.335; 29.208;    1 
201401071200; 41646.50000000;  7.334;  0.028;    297;  7.334;  7.194;    1; 29.208;  0.026;    297; 29.335; 29.208;    1 
201401071300; 41646.54166667;  7.381;  0.026;    296;  7.427;  7.287;    1; 29.245;  0.032;    296; 29.329; 29.166;    1 
201401071400; 41646.58333333;  7.381;  0.028;    297;  7.427;  7.334;    1; 29.203;  0.030;    297; 29.287; 29.124;    1 
201401071500; 41646.62500000;  7.427;  0.022;    297;  7.474;  7.381;    1; 29.124;  0.046;    297; 29.166; 29.003;    1 
201401071600; 41646.66666667;  7.474;  0.032;    297;  7.521;  7.381;    1; 29.040;  0.038;    297; 29.166; 28.961;    1 
201401071700; 41646.70833333;  7.474;  0.030;    297;  7.474;  7.381;    1; 29.003;  0.026;    297; 29.086; 29.003;    1 
201401071800; 41646.75000000;  7.381;  0.070;    296;  7.474;  7.194;    1; 29.086;  0.063;    296; 29.255; 29.003;    1 
201401071900; 41646.79166667;  7.194;  0.034;    297;  7.240;  7.100;    1; 29.255;  0.031;    297; 29.340; 29.175;    1 
201401072000; 41646.83333333;  7.194;  0.035;    297;  7.240;  7.100;    1; 29.255;  0.032;    297; 29.340; 29.213;    1 
201401072100; 41646.87500000;  7.194;  0.030;    297;  7.240;  7.100;    1; 29.255;  0.032;    297; 29.340; 29.175;    1 
201401072200; 41646.91666667;  7.194;  0.026;    297;  7.240;  7.100;    1; 29.175;  0.040;    297; 29.340; 29.133;    1 
201401072300; 41646.95833333;  7.194;  0.032;    296;  7.240;  7.100;    1; 29.175;  0.032;    296; 29.340; 29.133;    1 
201401080000; 41647.00000000;  7.194;  0.033;    297;  7.194;  7.100;    1; 29.255;  0.043;    297; 29.340; 29.175;    1 
201401080100; 41647.04166667;  7.194;  0.031;    297;  7.194;  7.100;    1; 29.217;  0.049;    297; 29.340; 29.175;    1 
201401080200; 41647.08333333;  7.194;  0.025;    297;  7.194;  7.100;    1; 29.175;  0.045;    297; 29.260; 29.096;    1 
201401080300; 41647.12500000;  7.194;  0.025;    297;  7.240;  7.100;    1; 29.175;  0.023;    297; 29.260; 29.133;    1 
201401080400; 41647.16666667;  7.194;  0.028;    296;  7.240;  7.100;    1; 29.096;  0.033;    296; 29.217; 29.016;    1 
201401080500; 41647.20833333;  7.194;  0.026;    297;  7.194;  7.100;    1; 29.096;  0.024;    297; 29.180; 29.096;    1 
201401080600; 41647.25000000;  7.194;  0.028;    297;  7.194;  7.100;    1; 29.096;  0.027;    297; 29.180; 29.096;    1 
201401080700; 41647.29166667;  7.194;  0.038;    297;  7.240;  7.100;    1; 29.175;  0.035;    297; 29.260; 29.133;    1 
201401080800; 41647.33333333;  7.147;  0.034;    297;  7.194;  7.100;    1; 29.217;  0.031;    297; 29.260; 29.175;    1 
201401080900; 41647.37500000;  7.194;  0.034;    296;  7.194;  7.100;    1; 29.175;  0.031;    296; 29.260; 29.175;    1 
201401081000; 41647.41666667;  7.194;  0.033;    297;  7.194;  7.100;    1; 29.175;  0.030;    297; 29.260; 29.175;    1 
201401081100; 41647.45833333;  7.194;  0.032;    297;  7.240;  7.100;    1; 29.175;  0.039;    297; 29.297; 29.133;    1 
201401081200; 41647.50000000;  7.240;  0.025;    297;  7.240;  7.147;    1; 29.213;  0.023;    297; 29.297; 29.175;    1 
201401081300; 41647.54166667;  7.240;  0.017;    297;  7.287;  7.194;    1; 29.213;  0.016;    297; 29.255; 29.170;    1 
201401081400; 41647.58333333;  7.287;  0.032;    296;  7.287;  7.194;    1; 29.170;  0.028;    296; 29.255; 29.170;    1 
201401081500; 41647.62500000;  7.240;  0.032;    297;  7.287;  7.194;    1; 29.170;  0.034;    297; 29.255; 29.054;    1 
201401081600; 41647.66666667;  7.240;  0.019;    297;  7.240;  7.194;    1; 29.175;  0.041;    297; 29.255; 29.133;    1 
201401081700; 41647.70833333;  7.240;  0.025;    297;  7.287;  7.194;    1; 29.133;  0.022;    297; 29.175; 29.091;    1 
201401081800; 41647.75000000;  7.240;  0.031;    297;  7.287;  7.194;    1; 29.133;  0.028;    297; 29.175; 29.091;    1 
201401081900; 41647.79166667;  7.240;  0.024;    296;  7.287;  7.147;    1; 29.133;  0.022;    296; 29.217; 29.091;    1 
201401082000; 41647.83333333;  7.194;  0.025;    297;  7.240;  7.147;    1; 29.175;  0.045;    297; 29.297; 29.133;    1 
201401082100; 41647.87500000;  7.194;  0.024;    297;  7.240;  7.100;    1; 29.175;  0.045;    297; 29.340; 29.133;    1 
201401082200; 41647.91666667;  7.240;  0.025;    297;  7.240;  7.147;    1; 29.133;  0.025;    297; 29.255; 29.133;    1 
201401082300; 41647.95833333;  7.194;  0.029;    297;  7.240;  7.100;    1; 29.175;  0.026;    297; 29.260; 29.133;    1 
201401090000; 41648.00000000;  7.194;  0.029;    296;  7.194;  7.100;    1; 29.175;  0.027;    296; 29.260; 29.175;    1 
