NIOZ jetty LON=4.789E   LAT=53.002N , depth of sensors -1.5 meter NAP.
Intervals of 60 minutes 
TM = YYYYMMDDHHmm (YYYY=year, MM=month, DD=day, HH=hour, mm=minute) in UTC
ET = excel decimal time 
T = median value of temperature from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
T_std = standard deviation of temperature within the interval 
T_N = number of data points for temperature within the interval 
T_max = maximum temperature within the interval 
T_min = minimum temperature within the interval 
T_flag = quality flag 
S = median value of salinity from centered intervals (e.g. value at 10:00 is median from 9:30-10:30)
S_std = standard deviation of salinity within the interval 
S_N = number of data points for salinity within the interval 
S_max = maximum salinity within the interval 
S_min = minimum salinity within the interval 
S_flag = quality flag 
Temperature in [degrees Celsius], Salinity in [PSU] 
Quality flags:  1=OK, 2=corrected values (OK), 3=manual discard, 4=variability discard, 5=outlier discard, 8=cleaning period, 9=missing (value indicates ranking) 

TM;ET;T;T_std;T_N;T_max;T_min;T_flag;S;S_std;S_N;S_max;S_min;S_flag 
200701011500; 39083.62500000;  7.861;  0.018;    297;  7.908;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701011600; 39083.66666667;  7.861;  0.031;    297;  7.908;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701011700; 39083.70833333;  7.861;  0.045;    296;  7.955;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701011800; 39083.75000000;  7.955;  0.018;    297;  7.955;  7.908;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701011900; 39083.79166667;  7.861;  0.033;    297;  7.955;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701012000; 39083.83333333;  7.767;  0.059;    297;  7.861;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701012100; 39083.87500000;  7.580;  0.077;    297;  7.721;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701012200; 39083.91666667;  7.486;  0.048;    297;  7.533;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701012300; 39083.95833333;  7.345;  0.036;    296;  7.392;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020000; 39084.00000000;  7.392;  0.033;    297;  7.392;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020100; 39084.04166667;  7.674;  0.114;    297;  7.674;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020200; 39084.08333333;  7.674;  0.021;    297;  7.721;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020300; 39084.12500000;  7.721;  0.039;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020400; 39084.16666667;  7.814;  0.043;    296;  7.908;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020500; 39084.20833333;  7.861;  0.014;    297;  7.908;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020600; 39084.25000000;  7.908;  0.037;    297;  7.908;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020700; 39084.29166667;  7.814;  0.041;    297;  7.908;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020800; 39084.33333333;  7.814;  0.023;    297;  7.861;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701020900; 39084.37500000;  7.767;  0.041;    296;  7.814;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021000; 39084.41666667;  7.533;  0.036;    297;  7.627;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021100; 39084.45833333;  7.299;  0.094;    297;  7.439;  7.158;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021200; 39084.50000000;  7.392;  0.094;    297;  7.486;  7.158;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021300; 39084.54166667;  7.580;  0.035;    297;  7.580;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021400; 39084.58333333;  7.580;  0.015;    296;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021500; 39084.62500000;  7.580;  0.023;    297;  7.627;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021600; 39084.66666667;  7.674;  0.041;    297;  7.767;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021700; 39084.70833333;  7.814;  0.028;    297;  7.861;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021800; 39084.75000000;  7.861;  0.000;    297;  7.861;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701021900; 39084.79166667;  7.814;  0.015;    297;  7.861;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701022000; 39084.83333333;  7.814;  0.023;    296;  7.814;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701022100; 39084.87500000;  7.767;  0.035;    297;  7.814;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701022200; 39084.91666667;  7.674;  0.007;    297;  7.721;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701022300; 39084.95833333;  7.627;  0.018;    297;  7.627;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030000; 39085.00000000;  7.533;  0.033;    297;  7.580;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030100; 39085.04166667;  7.252;  0.064;    296;  7.439;  7.205;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030200; 39085.08333333;  7.205;  0.016;    297;  7.205;  7.158;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030300; 39085.12500000;  7.205;  0.000;    297;  7.205;  7.205;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030400; 39085.16666667;  7.299;  0.050;    297;  7.345;  7.205;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030500; 39085.20833333;  7.392;  0.025;    297;  7.439;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030600; 39085.25000000;  7.533;  0.051;    297;  7.627;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030700; 39085.29166667;  7.627;  0.021;    296;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030800; 39085.33333333;  7.580;  0.023;    297;  7.627;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701030900; 39085.37500000;  7.580;  0.028;    297;  7.627;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031000; 39085.41666667;  7.533;  0.084;    297;  7.627;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031100; 39085.45833333;  7.205;  0.066;    297;  7.299;  7.111;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031200; 39085.50000000;  7.111;  0.027;    296;  7.158;  7.064;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031300; 39085.54166667;  7.064;  0.067;    297;  7.252;  7.064;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031400; 39085.58333333;  7.158;  0.057;    293;  7.299;  7.111;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031500; 39085.62500000;  7.158;  0.022;    297;  7.158;  7.111;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031600; 39085.66666667;  7.205;  0.037;    297;  7.299;  7.158;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031700; 39085.70833333;  7.345;  0.040;    296;  7.392;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031800; 39085.75000000;  7.392;  0.038;    297;  7.439;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701031900; 39085.79166667;  7.439;  0.072;    297;  7.533;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701032000; 39085.83333333;  7.486;  0.042;    297;  7.580;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701032100; 39085.87500000;  7.533;  0.009;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701032200; 39085.91666667;  7.627;  0.032;    296;  7.674;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701032300; 39085.95833333;  7.580;  0.035;    297;  7.627;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040000; 39086.00000000;  7.533;  0.000;    297;  7.533;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040100; 39086.04166667;  7.533;  0.004;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040200; 39086.08333333;  7.533;  0.000;    297;  7.533;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040300; 39086.12500000;  7.533;  0.023;    296;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040400; 39086.16666667;  7.627;  0.016;    297;  7.627;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040500; 39086.20833333;  7.627;  0.022;    297;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040600; 39086.25000000;  7.674;  0.020;    297;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040700; 39086.29166667;  7.674;  0.022;    296;  7.721;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040800; 39086.33333333;  7.674;  0.023;    297;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701040900; 39086.37500000;  7.767;  0.053;    297;  7.814;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041000; 39086.41666667;  7.767;  0.013;    297;  7.814;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041100; 39086.45833333;  7.721;  0.023;    297;  7.767;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041200; 39086.50000000;  7.767;  0.006;    296;  7.767;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041300; 39086.54166667;  7.767;  0.022;    297;  7.767;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041400; 39086.58333333;  7.721;  0.025;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041500; 39086.62500000;  7.721;  0.019;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041600; 39086.66666667;  7.814;  0.037;    297;  7.861;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041700; 39086.70833333;  7.908;  0.024;    296;  7.908;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041800; 39086.75000000;  7.861;  0.017;    297;  7.908;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701041900; 39086.79166667;  7.861;  0.000;    297;  7.861;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701042000; 39086.83333333;  7.861;  0.022;    297;  7.908;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701042100; 39086.87500000;  7.861;  0.000;    297;  7.861;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701042200; 39086.91666667;  7.861;  0.000;    297;  7.861;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701042300; 39086.95833333;  7.861;  0.020;    296;  7.861;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050000; 39087.00000000;  7.814;  0.000;    297;  7.814;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050100; 39087.04166667;  7.767;  0.022;    297;  7.814;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050200; 39087.08333333;  7.721;  0.022;    297;  7.767;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050300; 39087.12500000;  7.627;  0.035;    297;  7.721;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050400; 39087.16666667;  7.674;  0.018;    296;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050500; 39087.20833333;  7.627;  0.023;    297;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050600; 39087.25000000;  7.674;  0.017;    297;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050700; 39087.29166667;  7.767;  0.036;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050800; 39087.33333333;  7.861;  0.029;    297;  7.861;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701050900; 39087.37500000;  7.814;  0.000;    296;  7.814;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051000; 39087.41666667;  7.814;  0.003;    297;  7.861;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051100; 39087.45833333;  7.861;  0.023;    297;  7.861;  7.814;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051200; 39087.50000000;  7.814;  0.040;    297;  7.861;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051300; 39087.54166667;  7.721;  0.015;    297;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051400; 39087.58333333;  7.721;  0.023;    296;  7.767;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051500; 39087.62500000;  7.721;  0.059;    297;  7.721;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051600; 39087.66666667;  7.345;  0.066;    297;  7.533;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051700; 39087.70833333;  7.345;  0.073;    297;  7.533;  7.299;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051800; 39087.75000000;  7.533;  0.039;    297;  7.533;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701051900; 39087.79166667;  7.580;  0.055;    297;  7.721;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701052000; 39087.83333333;  7.767;  0.026;    296;  7.814;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701052100; 39087.87500000;  7.814;  0.026;    297;  7.861;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701052200; 39087.91666667;  7.861;  0.013;    297;  7.908;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701052300; 39087.95833333;  7.908;  0.014;    297;  7.908;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060000; 39088.00000000;  7.908;  0.018;    297;  7.908;  7.861;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060100; 39088.04166667;  7.861;  0.031;    296;  7.861;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060200; 39088.08333333;  7.721;  0.025;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060300; 39088.12500000;  7.674;  0.031;    297;  7.721;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060400; 39088.16666667;  7.533;  0.064;    297;  7.627;  7.392;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060500; 39088.20833333;  7.392;  0.023;    296;  7.439;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060600; 39088.25000000;  7.533;  0.017;    297;  7.533;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060700; 39088.29166667;  7.533;  0.023;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060800; 39088.33333333;  7.533;  0.023;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701060900; 39088.37500000;  7.627;  0.068;    297;  7.721;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061000; 39088.41666667;  7.721;  0.028;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061100; 39088.45833333;  7.767;  0.000;    296;  7.767;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061200; 39088.50000000;  7.767;  0.023;    297;  7.767;  7.721;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061300; 39088.54166667;  7.627;  0.074;    297;  7.721;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061400; 39088.58333333;  7.533;  0.021;    297;  7.533;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061500; 39088.62500000;  7.486;  0.013;    296;  7.486;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061600; 39088.66666667;  7.439;  0.017;    297;  7.486;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061700; 39088.70833333;  7.392;  0.026;    297;  7.439;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061800; 39088.75000000;  7.439;  0.031;    297;  7.486;  7.392;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701061900; 39088.79166667;  7.486;  0.022;    297;  7.533;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701062000; 39088.83333333;  7.533;  0.023;    297;  7.533;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701062100; 39088.87500000;  7.580;  0.024;    296;  7.627;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701062200; 39088.91666667;  7.674;  0.016;    297;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701062300; 39088.95833333;  7.721;  0.023;    297;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070000; 39089.00000000;  7.674;  0.023;    296;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070100; 39089.04166667;  7.627;  0.035;    297;  7.674;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070200; 39089.08333333;  7.439;  0.042;    297;  7.533;  7.392;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070300; 39089.12500000;  7.345;  0.023;    296;  7.392;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070400; 39089.16666667;  7.252;  0.042;    297;  7.345;  7.205;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070500; 39089.20833333;  7.299;  0.038;    297;  7.345;  7.205;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070600; 39089.25000000;  7.345;  0.000;    297;  7.345;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070700; 39089.29166667;  7.345;  0.000;    296;  7.345;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070800; 39089.33333333;  7.345;  0.022;    297;  7.392;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701070900; 39089.37500000;  7.392;  0.022;    297;  7.392;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071000; 39089.41666667;  7.345;  0.019;    297;  7.392;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071100; 39089.45833333;  7.345;  0.022;    297;  7.392;  7.345;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071200; 39089.50000000;  7.486;  0.024;    296;  7.486;  7.392;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071300; 39089.54166667;  7.486;  0.023;    297;  7.533;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071400; 39089.58333333;  7.486;  0.021;    297;  7.533;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071500; 39089.62500000;  7.533;  0.020;    297;  7.533;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071600; 39089.66666667;  7.580;  0.024;    297;  7.580;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071700; 39089.70833333;  7.486;  0.019;    296;  7.533;  7.439;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071800; 39089.75000000;  7.533;  0.024;    297;  7.580;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701071900; 39089.79166667;  7.533;  0.000;    297;  7.533;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701072000; 39089.83333333;  7.533;  0.011;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701072100; 39089.87500000;  7.580;  0.021;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701072200; 39089.91666667;  7.580;  0.038;    297;  7.627;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701072300; 39089.95833333;  7.627;  0.063;    296;  7.814;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080000; 39090.00000000;  7.814;  0.030;    297;  7.861;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080100; 39090.04166667;  7.627;  0.053;    297;  7.767;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080200; 39090.08333333;  7.533;  0.019;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080300; 39090.12500000;  7.533;  0.012;    296;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080400; 39090.16666667;  7.533;  0.009;    297;  7.533;  7.486;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080500; 39090.20833333;  7.580;  0.016;    297;  7.580;  7.533;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080600; 39090.25000000;  7.580;  0.018;    297;  7.627;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080700; 39090.29166667;  7.627;  0.020;    297;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080800; 39090.33333333;  7.627;  0.023;    296;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701080900; 39090.37500000;  7.674;  0.021;    297;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081000; 39090.41666667;  7.674;  0.020;    297;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081100; 39090.45833333;  7.721;  0.024;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081200; 39090.50000000;  7.767;  0.023;    297;  7.814;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081300; 39090.54166667;  7.814;  0.023;    296;  7.814;  7.767;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081400; 39090.58333333;  7.721;  0.029;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081500; 39090.62500000;  7.674;  0.000;    297;  7.674;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081600; 39090.66666667;  7.674;  0.000;    297;  7.674;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081700; 39090.70833333;  7.627;  0.040;    297;  7.674;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081800; 39090.75000000;  7.580;  0.008;    297;  7.627;  7.580;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701081900; 39090.79166667;  7.650;  0.023;    296;  7.674;  7.627;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701082000; 39090.83333333;  7.674;  0.000;    297;  7.674;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701082100; 39090.87500000;  7.674;  0.023;    297;  7.721;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
200701082200; 39090.91666667;  7.721;  0.020;    297;  7.767;  7.674;    1;    NaN;    NaN;    NaN;    NaN;    NaN;    9 
